author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Alp Simsek,A Risk-centric Model of Demand Recessions and Macroprudential Policy,Massachusetts Institute of Technology,Jan. 6 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",American Economic Association,Aggregate Implications of Belief Heterogeneity,E3,NA,NA,Maryam Farboodi,Princeton University,Itay Goldstein,University of Pennsylvania,Jaroslav Borovicka,New York University,Jose Scheinkman,Columbia University,,,Alp Simsek,Male,,,,,,NA,NA,NA,NA,NA
Amanda Pallais,Labor Supply and the Value of Nonwork Time: Experimental Estimates From the Field,Harvard University,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 104-A",American Economic Association,The Provision and Valuation of Non-wage Job Attributes,J3,NA,NA,Brent Richard Hickman,University of Chicago,Kevin Lang,Boston University,Kurt Lavetti,Ohio State University,Danielle Li,Harvard Business School,,,Amanda Pallais,Female,,,,,,NA,NA,NA,NA,NA
Amanda Starc,How Important Is Price Variation Between Health Insurers?,Northwestern University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon J",Health Economics Research Organization,Do New Forms of Organization in Health Care Enhance Efficiency or Harm Competition?,I1,NA,NA,Kate Ho,Columbia University,James Rebitzer,Boston University,David Chan,Stanford University,Robin Lee,Harvard University,,,Amanda Starc,Female,,,,,,NA,NA,NA,NA,NA
Ami Ko,An Equilibrium Analysis of the Long-term Care Insurance Market,Georgetown University,Jan. 7 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 107-A",American Economic Association,Long-term Care Insurance,"D1, I1",NA,NA,Lee M. Lockwood,Northwestern University,Daniel Barczyk,McGill University,Corina Mommaerts,University of Wisconsin-Madison,Kim Peijnenburg,HEC Paris,,,Ami Ko,Female,,,,,,NA,NA,NA,NA,NA
Amir Jina,Decoupling Agricultural and Malarial Channels of Climate-driven Infant Mortality in Sub-Saharan Africa,University of Chicago,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Independence Ballroom II",Association of Environmental and Resource Economists,Climate Change in Developing Countries,Q5,NA,NA,Matthew Neidell,Columbia University,Marshall Burke,Stanford University,Anant Sudarashan,University of Chicago,Achyuta Adhvaryu,University of Michigan,,,Amir Jina,Male,,,,,,NA,NA,NA,NA,NA
Amir Sufi,How Do Credit Supply Shocks Affect the Real Economy? Evidence from the United States in the 1980s,University of Chicago,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon B",American Economic Association,"Credit Booms, Aggregate Demand, and Financial Crises","E3, G2",NA,NA,Giovanni Dell'Ariccia,International Monetary Fund,Guido Lorenzoni,Northwestern University,Mikael Juselius,Bank of Finland,Olivier Jeanne,Johns Hopkins University,,,AMIR SUFI,Male,,,,,,NA,NA,NA,NA,NA
Amir Yaron,Fearing the Fed: How Wall Street Reads Main Street,University of Pennsylvania,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Commonwealth Hall B",American Finance Association,Asset Return Dynamics,G1,NA,NA,Erica Li,Cheung Kong Graduate School of Business,Leonid Kogan,Massachusetts Institute of Technology,Jonathan Wright,Johns Hopkins University,,,,,AMIR YARON,Male,,,,,,NA,NA,NA,NA,NA
Amir Yaron,Shifts in Sectoral Wealth Shares and Risk Premia: What Explains Them?,University of Pennsylvania,Jan. 7 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Regency Ballroom C2",American Finance Association,Portfolio Choice and Asset Allocation of Households and Long-Term Investors,G1,NA,NA,Jules van Binsbergen,University of Pennsylvania,Christian Lundblad,University of North Carolina-Chapel Hill,Joshua Rauh,Stanford University,Clemens Sialm,University of Texas-Austin and NBER,,,AMIR YARON,Male,,,,,,NA,NA,NA,NA,NA
Amit Seru,When Harry Fired Sally: The Double Standard in Punishing Misconduct,University of Chicago,Jan. 6 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Commonwealth Hall A2",American Finance Association,"Sex, Race and Finance",G0,NA,NA,Paola Sapienza,Northwestern University,Mariassunta Giannetti,Stockholm School of Economics,Manju Puri,Duke University,Shulamit Kahn,Boston University,,,AMIT SERU,Male,,,,,,NA,NA,NA,NA,NA
Amitabh Chandra,Regulatory Incentives for Pharmaceutical Innovation: The FDA's Breakthrough Therapy Designation,Harvard University,Jan. 6 2018,12:30 PM - 2:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon J",Health Economics Research Organization,Pharmaceutical Economics and Policy,I1,NA,NA,Darius Lakdawalla,University of Southern California,Colleen Carey,Cornell University,David Chan,Stanford University,,,,,AMITABH CHANDRA,Male,,,,,,NA,NA,NA,NA,NA
Amiyatosh Purnanandam,"Color and Credit: Race, Regulation, and the Quality of Financial Services",University of Michigan,Jan. 6 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Commonwealth Hall A2",American Finance Association,"Sex, Race and Finance",G0,NA,NA,Paola Sapienza,Northwestern University,Mariassunta Giannetti,Stockholm School of Economics,Manju Puri,Duke University,Shulamit Kahn,Boston University,,,AMIYATOSH PURNANANDAM,Male,,,,,,NA,NA,NA,NA,NA
Ana Fostel,Global Collateral: How Financial Innovation Drives Capital Flows and Increases Financial Instability,University of Virginia,Jan. 6 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",American Economic Association,Aggregate Implications of Belief Heterogeneity,E3,NA,NA,Maryam Farboodi,Princeton University,Itay Goldstein,University of Pennsylvania,Jaroslav Borovicka,New York University,Jose Scheinkman,Columbia University,,,ANA FOSTEL,Female,,,,,,NA,NA,NA,NA,NA
Anant Nyshadham,Dust and Death: Evidence From the West African Harmattan,Boston College,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 305",American Economic Association,Environment and Development,"Q5, O1",NA,NA,Marshall Burke,Stanford University,Kyle Meng,University of California-Santa Barbara,Benjamin A. Olken,Massachusetts Institute of Technology,Michelle Marcus,Brown University,,,Anant Nyshadham,Male,,,,,,NA,NA,NA,NA,NA
Andrea Caggese,Capital Misallocation and Secular Stagnation,"Pompeu Fabra University, CREI, and Barcelona GSE",Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 109-A",American Economic Association,Interest Rates and Real Activity,E2,NA,NA,,,,,,,,,,,ANDREA CAGGESE,Male,,,,,,NA,NA,NA,NA,NA
Andrea Ferrero,Demographics and Real Interest Rates: Inspecting the Mechanism,University of Oxford,Jan. 7 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 202-A",American Economic Association,Declining Natural Rate of Interest,E5,NA,NA,,,,,,,,,,,Andrea Ferrero,Male,,,,,,NA,NA,NA,NA,NA
Andrea Prestipino,A Macroeconomic Model With Financial Panics,Federal Reserve Board,Jan. 7 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 109-A",American Economic Association,Financial Intermediaries and the Macroeconomy: New Advances,"E0, G2",NA,NA,Javier Bianchi,Federal Reserve Bank of Minneapolis,Juliane Begenau,Harvard Business School,Pablo D'Erasmo,Federal Reserve Bank of Philadelphia,Jennifer La'O,Columbia University,,,Andrea Prestipino,Male,,,,,,NA,NA,NA,NA,NA
Andrea Tamoni,Level and Volatility Shocks to Fiscal Policy: Term Structure Implications,London School of Economics,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Commonwealth Hall B",American Finance Association,Asset Return Dynamics,G1,NA,NA,Erica Li,Cheung Kong Graduate School of Business,Leonid Kogan,Massachusetts Institute of Technology,Jonathan Wright,Johns Hopkins University,,,,,Andrea Tamoni,Male,,,,,,NA,NA,NA,NA,NA
Andrea Vedolin,Central Bank Communication and the Yield Curve,London School of Economics,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Regency Ballroom C2",American Finance Association,Central Banks and Macro Finance,G0,NA,NA,Eric Swanson,University of California-Irvine,David Olivier Lucca,Federal Reserve Bank of New York,Anna Cieslak,Duke University,,,,,Andrea Vedolin,Female,,,,,,NA,NA,NA,NA,NA
Andrea Vedolin,Model-Free International Stochastic Discount Factors,London School of Economics,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 406",Econometric Society,"Exchange Rates: Facts, Policy and Currency Manipulation",A1,NA,NA,,,,,,,,,,,Andrea Vedolin,Female,,,,,,NA,NA,NA,NA,NA
Andrea Weber,"Job Displacement, Family Dynamics, and Spousal Labor Supply",Central European University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",NA,NA,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University,,,ANDREA WEBER,Female,,,,,,NA,NA,NA,NA,NA
Andreas Fagereng,MPC Heterogeneity and Household Balance Sheets,Statistics Norway,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Heterogeneity in Macroeconomics: Households and Firms,A1,NA,NA,,,,,,,,,,,Andreas Fagereng,Male,,,,,,NA,NA,NA,NA,NA
Andreas Fagereng,Origins of Wealth Inequality,Statistics Norway,Jan. 6 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon A",American Economic Association,Advances in Big Data Research in Economics,"J0, E2",NA,NA,,,,,,,,,,,Andreas Fagereng,Male,,,,,,NA,NA,NA,NA,NA
Andreas Fuster,"How Do Mortgage Refinances Affect Debt, Default, and Spending? Evidence from HARP",Federal Reserve Bank of New York,Jan. 7 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Washington C",American Real Estate and Urban Economics Association,Mortgages III,"G2, E4",NA,NA,Michael Fratantoni,Mortgage Bankers Association,Gary Engelhardt,Syracuse University,Lauren Lambie-Hanson,Federal Reserve Bank of Philadelphia,Benjamin Kay,U.S. Office of Financial Research,,,Andreas Fuster,Male,,,,,,NA,NA,NA,NA,NA
Andreas Fuster,Demand for Macroeconomic Data: Evidence from an Information-Acquisition Experiment,Federal Reserve Bank of New York,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,"Subjective Expectations, Belief Formation, and Economic Behavior","D8, E2",NA,NA,Wilbert van der Klaauw,Federal Reserve Bank of New York,Giorgio Topa,Federal Reserve Bank of New York,Christopher Carroll,Johns Hopkins University,Yuriy Gorodnichenko,University of California-Berkeley,,,Andreas Fuster,Male,,,,,,NA,NA,NA,NA,NA
Andreas Lehnert,"Credit, Risk Appetite, and Monetary Policy Transmission",Federal Reserve Board,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon C",American Economic Association,Credit Cycles and the Role of Macro-prudential Policy,"E3, G2",NA,NA,Jeremy Stein,Harvard University,Kristin J. Forbes,Massachusetts Institute of Technology,Helene Rey,London Business School,Nina Boyarchenko,Federal Reserve Bank of New York,,,ANDREAS LEHNERT,Male,,,,,,NA,NA,NA,NA,NA
Andreas Moxnes,The Origins of Firm Heterogeneity: A Production Network Approach,University of Oslo,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 107-A",American Economic Association,Global Production Networks,"F1, R3",NA,NA,Thibault Fally,University of California-Berkeley,Felix Tintelnot,University of Chicago,Robert Johnson,Dartmouth College,,,,,Andreas Moxnes,Male,,,,,,NA,NA,NA,NA,NA
Andreas Neuhierl,Monetary Policy Slope and the Stock Market,University of Notre Dame,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Regency Ballroom C2",American Finance Association,Central Banks and Macro Finance,G0,NA,NA,Eric Swanson,University of California-Irvine,David Olivier Lucca,Federal Reserve Bank of New York,Anna Cieslak,Duke University,,,,,Andreas Neuhierl,Male,,,,,,NA,NA,NA,NA,NA
Andreas Neuhierl,Nonparametric Dissection of the Cross Section of Expected Stock Returns,University of Notre Dame,Jan. 5 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Commonwealth Hall B",American Finance Association,Big Data and the Cross-section of Stock Returns,G1,NA,NA,Yan Liu,Texas A&M University,Domenico Giannone,Federal Reserve Bank of New York,Michael Brandt,Duke University,Stefano Giglio,University of Chicago,,,Andreas Neuhierl,Male,,,,,,NA,NA,NA,NA,NA
Andrei Levchenko,"TFP, News, and “Sentiments”: The International Transmission of Business Cycles","University of Michigan, NBER, and CEPR",Jan. 6 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon A",American Economic Association,"Confidence, Animal Spirits and Business Cycles","E3, F4",NA,NA,Andre Kurmann,Drexel University,Francis X. Diebold,University of Pennsylvania and NBER,Yi Wen,Federal Reserve Bank of St. Louis,,,,,ANDREI LEVCHENKO,Male,,,,,,NA,NA,NA,NA,NA
Andrei Levchenko,The Geographic Spread of a Large Devaluation,University of Michigan,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Demand Non-homotheticities over the Business Cycle,"E3, F3",NA,NA,Jing Zhang,Federal Reserve Bank of Chicago,Alberto Cavallo,Massachusetts Institute of Technology,Jessie Handbury,University of Pennsylvania,Colin Hottman,Federal Reserve Board,,,ANDREI LEVCHENKO,Male,,,,,,NA,NA,NA,NA,NA
Andrei Shleifer,Securing Property Rights,Harvard University,Jan. 6 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Commonwealth Hall C",American Finance Association,Political Connections and the Economy,G3,NA,NA,Dean Lueck,Indiana University,Anthony DeFusco,Northwestern University,Shane Greenstein,Harvard Business School,,,,,ANDREI SHLEIFER,Male,,,,,,NA,NA,NA,NA,NA
Andrei Shleifer,Overreaction in Macroeconomic Expectations,Harvard University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,"Subjective Expectations, Belief Formation, and Economic Behavior","D8, E2",NA,NA,Wilbert van der Klaauw,Federal Reserve Bank of New York,Giorgio Topa,Federal Reserve Bank of New York,Christopher Carroll,Johns Hopkins University,Yuriy Gorodnichenko,University of California-Berkeley,,,ANDREI SHLEIFER,Male,,,,,,NA,NA,NA,NA,NA
Andrei Zlate,Cross-border Bank Flows and Monetary Policy,Federal Reserve Bank of Boston,Jan. 5 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Adams","International Banking, Economics, and Finance Association",Monetary Policy and Credit Markets,"G2, E5",NA,NA,John Driscoll,Federal Reserve Board,Wilko Bolt,Central Bank of the Netherlands,Judit Temesvary,Federal Reserve Board,Christoffer Koch,Federal Reserve Bank of Dallas,,,ANDREI ZLATE,Male,,,,,,NA,NA,NA,NA,NA
Andrei Zlate,All Shook Up: International Trade and Firm-level Volatility,Federal Reserve Bank of Boston,Jan. 7 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 111-A",American Economic Association,Topics in International Trade,F4,NA,NA,,,,,,,,,,,ANDREI ZLATE,Male,,,,,,NA,NA,NA,NA,NA
Andres Drenik,Pricing in Multiple Currencies in Domestic Markets,Columbia University,Jan. 7 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Prices and Exchange Rates in Open Economies,"E3, F4",NA,NA,David William Berger,Northwestern University,Javier Cravino,University of Michigan,George Alessandria,University of Rochester,Federico Mandelman,Federal Reserve Bank of Atlanta,,,Andres Drenik,Male,,,,,,NA,NA,NA,NA,NA
Andres Drenik,Price Setting Under Uncertainty About Inflation,Columbia University,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Macroeconomics Subject to Informational Frictions,A1,NA,NA,,,,,,,,,,,Andres Drenik,Male,,,,,,NA,NA,NA,NA,NA
Andres Drenik,Wealth Redistribution After Exchange Rate Devaluations,Columbia University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Demand Non-homotheticities over the Business Cycle,"E3, F3",NA,NA,Jing Zhang,Federal Reserve Bank of Chicago,Alberto Cavallo,Massachusetts Institute of Technology,Jessie Handbury,University of Pennsylvania,Colin Hottman,Federal Reserve Board,,,Andres Drenik,Male,,,,,,NA,NA,NA,NA,NA
Andres Liberman,High-cost Debt and Borrower Reputation: Evidence From the United Kingdom,New York University,Jan. 5 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Regency Ballroom C2",American Finance Association,Household Finance,G2,NA,NA,Adriano Rampini,Duke University,Vyacheslav Fos,Boston College,Samuel Hanson,Harvard Business School,Efraim Benmelech,Northwestern University,,,Andres Liberman,Male,,,,,,NA,NA,NA,NA,NA
Andres Liberman,Debt and Human Capital: Evidence From Student Loans,New York University,Jan. 7 2018,1:00 PM - 3:00 PM,"Loews Philadelphia, Commonwealth Hall C",American Finance Association,The Causes and Consequences of Household Borrowing,G2,NA,NA,Benjamin J. Keys,University of Pennsylvania,Eric Zwick,University of Chicago,Will Dobbie,Princeton University,Andreas Fuster,Federal Reserve Bank of New York,,,Andres Liberman,Male,,,,,,NA,NA,NA,NA,NA
Andrew Bernard,The Origins of Firm Heterogeneity: A Production Network Approach,Dartmouth College,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 107-A",American Economic Association,Global Production Networks,"F1, R3",NA,NA,Thibault Fally,University of California-Berkeley,Felix Tintelnot,University of Chicago,Robert Johnson,Dartmouth College,,,,,ANDREW BERNARD,Male,,,,,,NA,NA,NA,NA,NA
Andrew Caplin,Rationally Inattentive Behavior: Characterizing and Generalizing Shannon Entropy,New York University,Jan. 6 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon C",American Economic Association,Rational Inattention with Alternative Cost Functions,"D8, D1",NA,NA,Tommaso Denti,Princeton University,Jakub Steiner,CERGE-EI,Filip Matejka,CERGE-EI,Philipp Strack,University of California-Berkeley,,,ANDREW CAPLIN,Male,,,,,,NA,NA,NA,NA,NA
