paper_title,author,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation
When to Introduce Electronic Trading Platforms in Over-the-Counter Markets?,Sebastian Vogel,Ecole Polytechnique Federale de Lausanne and Swiss Finance Institute,Jan. 5 2018,7:30 AM - 6:00 PM,"Loews Philadelphia, Commonwealth Pre-function",American Finance Association,AFA Ph.D. Student Poster Session,G0,,
Why Can't CEOs Foresee a Crisis?,Kaushalendra Kishore,University of Minnesota,Jan. 5 2018,7:30 AM - 6:00 PM,"Loews Philadelphia, Commonwealth Pre-function",American Finance Association,AFA Ph.D. Student Poster Session,G0,,
Behavioral Insights for Agri-Environmental Program and Policy Design,Nicholas Janusch,University of Delaware,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Behavioral Insights for Agri-Environmental Program and Policy Design,Kent Messer,University of Delaware,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Behavioral Insights for Agri-Environmental Program and Policy Design,Paul Ferraro,Johns Hopkins University,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Behavioral Insights for Agri-Environmental Program and Policy Design,Leah Palm-Forster,University of Delaware,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Auction Performance and Bidder Response to Quality Information and Conservation Action Choice in Multi-round Conservation Procurement Auctions,Simanti Banerjee,University of Nebraska-Lincoln,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Auction Performance and Bidder Response to Quality Information and Conservation Action Choice in Multi-round Conservation Procurement Auctions,Marc Conte,Fordham University,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Supporting Private Provision of Ecosystem Services through Contracts: Evidence From Lab and Field Experiments,Pengfei Liu,University of Connecticut,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Supporting Private Provision of Ecosystem Services through Contracts: Evidence From Lab and Field Experiments,Stephen Swallow,University of Connecticut,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Supporting Private Provision of Ecosystem Services through Contracts: Evidence From Lab and Field Experiments,Zhi Li,University of Connecticut,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Farmers and Habits: The Challenge of Identifying the Sources of Persistence in Tillage Decisions,Steven Wallender,USDA Economic Research Service,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Farmers and Habits: The Challenge of Identifying the Sources of Persistence in Tillage Decisions,Maria Bowman,USDA Economic Research Service,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Farmers and Habits: The Challenge of Identifying the Sources of Persistence in Tillage Decisions,Peter Beeson,USDA Agricultural Research Service,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS",Agricultural and Applied Economics Association,Behavioral and Experimental Economics Insights for Agri-environmental Challenges,Q1,,
Lessons From China’s Seven Regional Carbon Market Pilots,Junjie Zhang,Duke University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon I",American Economic Association,China's National Carbon Market,"Q5, Q4",,,Maximilian Auffhammer,University of California-Berkeley
"China's Rate-Based Approach to Reducing CO2 Emissions: Strengths, Limitations, and Alternatives",Lawrence H. Goulder,Stanford University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon I",American Economic Association,China's National Carbon Market,"Q5, Q4",,,Maximilian Auffhammer,University of California-Berkeley
"China's Rate-Based Approach to Reducing CO2 Emissions: Strengths, Limitations, and Alternatives",Richard Morgenstern,Resources for the Future,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon I",American Economic Association,China's National Carbon Market,"Q5, Q4",,,Maximilian Auffhammer,University of California-Berkeley
Design Issues in China’s National Carbon Market,William A. Pizer,Duke University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon I",American Economic Association,China's National Carbon Market,"Q5, Q4",,,Maximilian Auffhammer,University of California-Berkeley
Design Issues in China’s National Carbon Market,Xiliang Zhang,Tsinghua University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon I",American Economic Association,China's National Carbon Market,"Q5, Q4",,,Maximilian Auffhammer,University of California-Berkeley
Institutions and CO2 Emissions Trading in China,Valerie Karplus,Massachusetts Institute of Technology,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon I",American Economic Association,China's National Carbon Market,"Q5, Q4",,,Maximilian Auffhammer,University of California-Berkeley
Measuring Leakage Risk,Meredith Fowlie,University of California-Berkeley,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon E",American Economic Association,Climate Policy and Trade,F1,,,Matilde Bombardini,University of British Columbia,Teresa Fort,Dartmouth College,Thibault Fally,University of California-Berkeley
Measuring Leakage Risk,Mar Reguant,Northwestern University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon E",American Economic Association,Climate Policy and Trade,F1,,,Matilde Bombardini,University of British Columbia,Teresa Fort,Dartmouth College,Thibault Fally,University of California-Berkeley
How Trade-sensitive are Energy-intensive Sectors?,Carolyn Fischer,Resources for the Future,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon E",American Economic Association,Climate Policy and Trade,F1,,,Matilde Bombardini,University of British Columbia,Teresa Fort,Dartmouth College,Thibault Fally,University of California-Berkeley
How Trade-sensitive are Energy-intensive Sectors?,Alan Fox,U.S. International Trade Commission,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon E",American Economic Association,Climate Policy and Trade,F1,,,Matilde Bombardini,University of British Columbia,Teresa Fort,Dartmouth College,Thibault Fally,University of California-Berkeley
Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,Eva Lyubich,University of California-Berkeley,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon E",American Economic Association,Climate Policy and Trade,F1,,,Matilde Bombardini,University of British Columbia,Teresa Fort,Dartmouth College,Thibault Fally,University of California-Berkeley
Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,Joseph Shapiro,Yale University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon E",American Economic Association,Climate Policy and Trade,F1,,,Matilde Bombardini,University of British Columbia,Teresa Fort,Dartmouth College,Thibault Fally,University of California-Berkeley
Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,Reed Walker,University of California-Berkeley,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon E",American Economic Association,Climate Policy and Trade,F1,,,Matilde Bombardini,University of British Columbia,Teresa Fort,Dartmouth College,Thibault Fally,University of California-Berkeley
Bank Regulation Under Fire Sale Externalities,Gazi Kara,Federal Reserve Board,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Credit Allocation,G2,,
Bank Regulation Under Fire Sale Externalities,S. Mehmet Ozsoy,Ozyegin University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Credit Allocation,G2,,
Credit Misallocation During the European Financial Crisis,Fabiano Schivardi,LUISS and EIEF,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Credit Allocation,G2,,
Credit Misallocation During the European Financial Crisis,Guido Tabellini,Bocconi University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Credit Allocation,G2,,
Credit Misallocation During the European Financial Crisis,Enrico Sette,Bank of Italy,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Credit Allocation,G2,,
The Collateral Composition Channel,Russell Cooper,Pennsylvania State University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Credit Allocation,G2,,
The Collateral Composition Channel,Frederic Boissay,Bank for International Settlements,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Credit Allocation,G2,,
Banking Competition and Shrouded Attributes: Evidence From the United States Mortgage Market,Sumit Agarwal,Georgetown University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Credit Allocation,G2,,
Banking Competition and Shrouded Attributes: Evidence From the United States Mortgage Market,Changcheng Song,National University of Singapore,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Credit Allocation,G2,,
Banking Competition and Shrouded Attributes: Evidence From the United States Mortgage Market,Vincent Yao,Georgia State University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Credit Allocation,G2,,
"Job Displacement, Family Dynamics, and Spousal Labor Supply",Martin Halla,University of Innsbruck,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
"Job Displacement, Family Dynamics, and Spousal Labor Supply",Julia Schmieder,Vienna University of Economics and Business,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
"Job Displacement, Family Dynamics, and Spousal Labor Supply",Andrea Weber,Central European University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
"When the Going Gets Tough... Financial Incentives, Duration of Unemployment and Job-match Quality",Nuria Rodriguez-Planas,City University of New York-Queens College,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
"When the Going Gets Tough... Financial Incentives, Duration of Unemployment and Job-match Quality",Yolanda Rebollo,Pablo de Olavide University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
Consequences of Mandatory Advance Layoff Notice for Workers and Firms,Jonas Cederlof,Uppsala University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
Consequences of Mandatory Advance Layoff Notice for Workers and Firms,Peter Fredriksson,Uppsala University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
Consequences of Mandatory Advance Layoff Notice for Workers and Firms,Arash Nekoei,Institute for International Economic Studies,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
Consequences of Mandatory Advance Layoff Notice for Workers and Firms,David Seim,Stockholm University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
Unemployment Insurance and Reservation Wages: Evidence From Administrative Data,Thomas Le Barbanchon,Bocconi University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
Unemployment Insurance and Reservation Wages: Evidence From Administrative Data,Roland Rathelot,University of Warwick,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
Unemployment Insurance and Reservation Wages: Evidence From Administrative Data,Alexandra Roulet,INSEAD,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Designing Unemployment Insurance,"J6, H2",,,Juan Francisco Jimeno,Bank of Spain,Jeffrey Smith,University of Michigan,Ioana Elena Marinescu,University of Chicago,Pauline Leung,Cornell University
A Large Scale Model of Travel Time and User Choice Behavior,Susan Athey,Stanford University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon A",American Economic Association,Economic Applications of Machine Learning,"C1, O3",,,Michael Luca,Harvard Business School,Marshall Burke,Stanford University,Greg Lewis,Microsoft Research,Shane Greenstein,Harvard Business School
