"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Allen","Allen N. Berger","Did TARP Banks Get Competitive Advantages?","University of South Carolina","Jan 04 2014","10:15 AM","Loews Philadelphia Hotel, Congress C","International Banking, Economics & Finance Association","TARP and Crisis Resolution","G2","Kasper Roszbach","Sveriges Riksbank and University of Groningen","Robert DeYoung","University of Kansas","Benjamin Tabak","Central Bank of Brazil and Universidade Catolica de Brasilia","Nick Coleman","Federal Reserve Board","John Driscoll","Federal Reserve Board","","","ALLEN",303,4,0.9869707,0.0130293,307,1,0,1,0
"Allison","Allison Borchers","Linking the Price of Agricultural Land to Use Values and Amenities","USDA Economic Research Service","Jan 03 2014","2:30 PM","Loews Philadelphia Hotel, Commonwealth Hall A1","Agricultural & Applied Economics Association","How Farmland Appreciation and Wealth Are Affecting Agriculture","Q1","Jennifer Ifft","USDA Economic Research Service","Joseph Glauber","USDA Economic Research Service","Nathan Kauffman","Federal Reserve Bank of Kansas City-Omaha Branch","","","","","","","ALLISON",1,622,0.0016051,0.9983948,623,0,1,0,1
"Alon","Alon Raviv","Can the United States inflate away its fiscal problems?","Brandeis University","Jan 04 2014","8:00 AM","Philadelphia Marriott, Grand Ballroom - Salon F","American Economic Association","Understanding Economic and Financial Crises","E6","Henning Bohn","University of California-Santa Barbara","John B. Taylor","Stanford University","John Leahy","New York University","Olivier Blanchard","International Monetary Fund","Andrew Berg","International Monetary Fund","","","ALON",40,0,1,0,40,1,0,1,0
"Aloysius","Aloysius Siow","Relationship Skills in the Labor and Marriage Markets","University of Toronto","Jan 04 2014","2:30 PM","Pennsylvania Convention Center, 203-B","American Economic Association","Cognitive, Non-Cognitive Skills, and Contracts on Marital Outcomes","J1","Aloysius Siow","University of Toronto","Rachel Fernandez","New York University","Aloysius Siow","University of Toronto","Gabriella Conti","University of Chicago","Laura Turner","University of Toronto","","","ALOYSIUS",3,0,1,0,3,1,0,1,0
"Alper","Alper Alkan","Are Switching Costs Deterrent to Competition in the Credit Card Markets?","Is Investment","Jan 04 2014","10:15 AM","Pennsylvania Convention Center, 105-A","Middle East Economic Association","Financial Markets, Institutions and Regulations","G1","Mine Cinar","Loyola University","Gulcay Tuna","Eastern Mediterranean University","Alpay Filiztekin","Sabanci University","Mahmoud Haddad","University of Tennessee-Martin","Moataz El Said","International Monetary Fund","Erhan Aslanoglu","Marmara University","ALPER",13,0,1,0,13,1,0,1,0
"Alvaro","Alvaro Sandroni","Why Law Breeds Cycles","Northwestern University","Jan 03 2014","10:15 AM","Pennsylvania Convention Center, 107-B","American Economic Association","Revealed Preference Theory and Applications: Recent Developments","D1","Bram De Rock","Université libre de Bruxelles","Arthur Lewbel","Boston College","Abi Adams","Oxford University","Thomas Demuynck","University of Leuven","Laurens Cherchye","University of Leuven","","","ALVARO",78,0,1,0,78,1,0,1,0
"Alvin","Alvin E. Roth","Organ Donation Loopholes Undermine Warm Glow Giving: An Experiment Motivated By Priority Loopholes in Israel","Stanford University","Jan 05 2014","8:00 AM","Pennsylvania Convention Center, 204-C","American Economic Association","Frontiers of Market Design","D4","Alvin Roth","Stanford University","Michael Ostrovsky","Stanford University","James Andreoni","University of California-San Diego","Ilya Segal","Stanford University","Larry Samuelson","Yale University","","","ALVIN",186,0,1,0,186,1,0,1,0
"Alvin","Alvin E. Roth","Opt-In versus Mandated Choice for Deceased Organ Donation: An Experimental Study of Actual Organ Donation Decisions","Stanford University","Jan 03 2014","10:15 AM","Philadelphia Marriott, Meeting Room 307","Economic Science Association","Market Design Experiments","C9","Jacob Goeree","University of Zurich","Scott Duke Kominers","University of Chicago","Eric Glen Weyl","University of Chicago","Cary Deck","University of Arkansas","Tom Wilkening","University of Melbourne","","","ALVIN",186,0,1,0,186,1,0,1,0
"Alyssa","Alyssa Schneebaum","The Gendered Nature of Intra-Household Decision Making In and Across Europe","Vienna University and University of Massachusetts-Amherst","Jan 03 2014","2:30 PM","Loews Philadelphia Hotel, P1 Parlor","Union for Radical Political Economists/International Association for Feminist Economics","Gender and Household Decisions and Divisions","D1","Alicia Giron","Universidad Nacional Autonoma de Mexico","Alicia Giron","Universidad Nacional Autonoma de Mexico","Joyce Jacobsen","Wesleyan University","","","","","","","ALYSSA",0,311,0,1,311,0,1,0,1
"Amanda","Amanda Yvonne Agan","Disaggregating the Returns to College","Princeton University","Jan 05 2014","10:15 AM","Pennsylvania Convention Center, 103-C","American Economic Association","New Perspectives on the Returns to College","I2","David Card","University of California-Berkeley","Jeffrey Smith","University of Michigan","Stephanie Cellini","George Washington University","Joshua Kinsler","University of Rochester","Peter Bergman","Columbia University-Teachers College","","","AMANDA",4,1461,0.0027304,0.9972696,1465,0,1,0,1
"Amelie","Amelie Constant","The Impact of Immigration on the Well-Being of Natives","IZA, Temple University and George Washington Unversity","Jan 03 2014","8:00 AM","Pennsylvania Convention Center, 106-B","Society of Government Economists","Externalities and the Power of Perceptions for Cash Transfer Programs","D1","David Seidenfeld","American Institutes for Research","","","","","","","","","","","AMELIE",0,17,0,1,17,0,1,0,1
"Amin","Amin Mohseni-Cheraghlou","Bank Regulation and Supervision in the Context of the Global Crisis","World Bank","Jan 04 2014","8:00 AM","Pennsylvania Convention Center, 204-A","American Economic Association","Banking Supervision and Regulation","G2","Jason Wu","Federal Reserve Board","Clas Wihlborg","Chapman University","Franklin Allen","University of Pennsylvania","Jean-Charles Rochet","University of Zurich","Patrick deFontnouvelle","Federal Reserve Bank of Boston","","","AMIN",26,0,1,0,26,1,0,1,0
"Amit","Amit K. Khandelwal","Measuring the Unequal Gains from Trade","Columbia University","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 103-B","American Economic Association","Trade and Inequality","F1","Gene Grossman","Princeton University","Ann Harrison","University of Pennsylvania","Thomas Sampson","London School of Economics","Rafael Dix-Carneiro","University of Maryland","Justin Pierce","Federal Reserve Board","","","AMIT",160,2,0.9876543,0.0123457,162,1,0,1,0
"Amit","Amit Sen","On the Persistence of Labor Force Participation Rates by Gender: Evidence from OECD Countries","Xavier University","Jan 04 2014","2:30 PM","Pennsylvania Convention Center, 104-B","Labor & Employment Relations Association","Labor Force Issues in Advanced Economies: Participation, Self-Employment, Outsourcing","J5","William Rodgers III","Rutgers University","Ruth Milkman","City University of New York-Graduate Center","","","","","","","","","AMIT",160,2,0.9876543,0.0123457,162,1,0,1,0
"Amitava","Amitava Dutt","Managers, Growth and Distribution","University of Notre Dame","Jan 03 2014","10:15 AM","Loews Philadelphia Hotel, P1 Parlor","Union for Radical Political Economists","Inequality and Exploitation","B5","Gilbert Skillman","Wesleyan University","Erik Olsen","University of Missouri-Kansas City","Ramaa Vasudevan","Colorado State University","Daniele Tavani","Colorado State University","Frank Thompson","University of Michigan","","","AMITAVA",2,0,1,0,2,1,0,1,0
"Amitava","Amitava Dutt","South-South Economic Cooperation: Problems and Possibilities","University of Notre Dame","Jan 04 2014","8:00 AM","Loews Philadelphia Hotel, Tubman","Union for Radical Political Economists","South-South Economic Integration and Development","F5","Firat Demir","University of Oklahoma","Arslan Razmi","University of Massacusetts-Amherst","William A. Darity, Jr.","Duke University","Matias Vernengo","University of Utah","Amitava Dutt","University of Notre Dame","","","AMITAVA",2,0,1,0,2,1,0,1,0
"Amrita","Amrita Ray Chaudhuri","Adaptation Technology and Free-Riding Incentives in International Environmental Agreements","University of Winnipeg and Tilburg University","Jan 05 2014","1:00 PM","Philadelphia Marriott, Grand Ballroom - Salon L","Association of Environmental & Resource Economists","Political Economy in Climate Policy","Q5","Andreas Lange","University of Hamburg","Ian Parry","International Monetary Fund","Mark Jacobsen","University of California-San Diego","Derek Lemoine","University of Arizona","Andreas Lange","University of Hamburg","","","AMRITA",0,19,0,1,19,0,1,0,1
"Amy","Amy N. Finkelstein","The Effects of Expanding Medicaid on Health Care Use and Clinical Outcomes: Evidence from the Oregon Health Insurance Experiment","Massachusetts Institute of Technology","Jan 03 2014","10:15 AM","Philadelphia Marriott, Meeting Room 305","International Health Economics Association","Health Insurance Markets and Coverage","I1","Laurence Baker","Stanford University","","","","","","","","","","","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"Amy","Amy N. Finkelstein","Healthcare Exceptionalism? Productivity and Allocation in the United States Healthcare Sector","Massachusetts Institute of Technology","Jan 04 2014","10:15 AM","Pennsylvania Convention Center, 201-C","American Economic Association","Healthcare Performance and Competition","I1","John Van Reenen","London School of Economics","","","","","","","","","","","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"Amy","Amy N. Finkelstein","The Impact of Medicaid on Labor Force Activity and Program Participation: Evidence from the Oregon Health Insurance Experiment","Massachusetts Institute of Technology","Jan 04 2014","8:00 AM","Pennsylvania Convention Center, 201-C","American Economic Association","The Impact of Health Insurance Expansions on Other Social Safety Net Programs","H5","Amy Finkelstein","Massachusetts Institute of Technology","David H. Autor","Massachusetts Institute of Technology","","","","","","","","","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"Amy","Amy Schwartz","High Stakes in the Classroom, High Stakes on the Street: The Effects of Community Violence on Students' Standardized Test Performance","New York University","Jan 05 2014","10:15 AM","Loews Philadelphia Hotel, Washington A","American Real Estate & Urban Economic Association","Neighborhoods, Amenities, and Education","R2","Stephen Ross","University of Connecticut","Gabrielle Fack","Universitat Pompeu Fabra","Rebecca Diamond","Stanford University","Adi Mayer","Washington College","Susane Leguizamon","Western Kentucky University","","","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"Amy","Amy Pickering","Sanitation In Combination: A Pilot Randomized Controlled Trial of Water, Sanitation, and Hygiene Interventions Alone and in Combination in Rural Western Kenya","Stanford University","Jan 04 2014","2:30 PM","Philadelphia Marriott, Grand Ballroom - Salon B","American Economic Association","Toilet Papers: The Economics of Sanitation in Developing Countries","O1","Anne Case","Princeton University","Seema Jayachandran","Northwestern University","Pascaline Dupas","Stanford University","Alix Zwane","Bill and Melinda Gates Foundation","","","","","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"Amy","Amy N. Finkelstein","The Response of Drug Expenditures to Non-Linear Contract Design: Evidence from Medicare Part D","Massachusetts Institute of Technology","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 201-C","American Economic Association","Public Policy and the Design of Medicare Part D","I1","Amy Finkelstein","Massachusetts Institute of Technology","","","","","","","","","","","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"Amy","Amy N. Finkelstein","The Use of Analysis Plans in the Oregon Health Insurance Experiment","Massachusetts Institute of Technology","Jan 05 2014","8:00 AM","Pennsylvania Convention Center, 204-B","American Economic Association","Research Transparency: Pre-Analysis Plans and Other Approaches for Economics","C9","Edward Miguel","University of California-Berkeley","Uri Simonsohn","University of Pennsylvania, Wharton School of Business","","","","","","","","","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"Ana","Ana Ferrer","Labour Market Decisions of Immigrant Households","University of Waterloo","Jan 05 2014","10:15 AM","Philadelphia Marriott, Grand Ballroom - Salon A","American Economic Association","Education, Human Capital and Gender (J16)","","Kevin Lang","Boston University","Laura Argys","University of Colorado-Denver","Sarah Turner","University of Virginia","Daniele Paserman","Boston University","Cher Li","Colorado State University","","","ANA",2,788,0.0025316,0.9974684,790,0,1,0,1
"Ana","Ana Maria Ibañez","Agricultural Production amidst Conflict: The Effects of Shocks, Uncertainty and Governance of Non-State Armed Actors","Universidad de los Andes","Jan 03 2014","8:00 AM","Pennsylvania Convention Center, 202-A","American Economic Association","Productivity","O4","Wayne Gray","Clark University","","","","","","","","","","","ANA",2,788,0.0025316,0.9974684,790,0,1,0,1
"Ana","Ana Babus","Trading and Information Diffusion in Over-the-Counter Markets","Imperial College London","Jan 03 2014","2:30 PM","Loews Philadelphia Hotel, Millennium Hall","American Finance Association","Market Microstructure Theory","G1","Dimitri Vayanos","London School of Economics","Pierre-Olivier Weill","University of California-Los Angeles","Jennifer Huang","University of Texas-Austin","Albert S. Kyle","University of Maryland","Marzena Joanna Rostek","University of Wisconsin-Madison","","","ANA",2,788,0.0025316,0.9974684,790,0,1,0,1
