"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Alexander","Alexander Kempf","The Impact of Labor Mobility Restrictions on Managerial Actions: Evidence from the Mutual Fund Industry","University of Cologne","Jan. 5 2019","2:30 PM - 4:30 PM","Hilton Atlanta, Grand Ballroom C","American Finance Association","Mutual Funds and Beyond","G1","Lu Zheng","University of California-Irvine","Marcin Kacperczyk","Imperial College London","Susan Christoffersen","University of Toronto","Eric Zitzewitz","Dartmouth College","Lily Fang","INSEAD","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Kontoghiorghes","Option-Implied Surplus Consumption","Queen Mary University of London","Jan. 4 2019","7:30 AM - 6:00 PM","Hilton Atlanta, Grand Ballroom Pre-Function North","American Finance Association","AFA Ph.D. Student Poster Session","G0","Kenneth Singleton","Stanford University","","","","","","","","","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Willen","The Impact of Culture on the Gender Allocation of Tasks: Source Country","Norwegian School of Economics","Jan. 4 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International 10","American Economic Association","Gender Gaps","J1","Kerwin Charles","University of Chicago","Claudia Olivetti","Boston College","Martha Bailey","University of Michigan","Misty L. Heggeness","U.S. Census Bureau","Justin Wolfers","University of Michigan","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander V. Giczy","Using Intellectual Property Data to Measure Cross-border Knowledge Flows","United States Patent & Trademark Office","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 314","Society of Government Economists","Globalization and Intellectual Property","F0, O3","Wendy Li","U.S. Bureau of Economic Analysis","Tom Neubig","Tax Sage Network","Teresa C. Fort","Dartmouth College","Nigel Cory","Information Technology & Innovation Foundation","Louise Sheiner","Brookings Institution","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Plekhanov","Cross-border spillovers from reducing non-performing loans","European Bank for Reconstruction and Development","Jan. 4 2019","7:30 AM - 6:00 PM","Hilton Atlanta, Grand Ballroom Pre-Function North","American Finance Association","AFA Ph.D. Student Poster Session","G0","Kenneth Singleton","Stanford University","","","","","","","","","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Meyer-Gohde","(Un)expected Monetary Policy Shocks and Term Premia","Goethe University Frankfurt","Jan. 6 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International B","Society for Nonlinear Dynamics and Econometrics","Monetary Policy, Term Premia, and Macro Volatility","E3, C5","Hilde C. Bjørnland","BI Norwegian Business School","Domenico Giannone","Federal Reserve Bank of New York","Yoosoon Chang","Indiana University","Jenny Tang","Federal Reserve Bank of Boston","Kevin Lansing","Federal Reserve Bank of San Francisco","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Hillert","M&A(dvertising)","Goethe University Frankfurt","Jan. 4 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Grand Ballroom C","American Finance Association","Mergers and Acquisitions","G3","Jun-Koo Kang","Nanyang Technological University","Mara Faccio","Purdue University","Isil Erel","Ohio State University","Gordon Phillips","Dartmouth College","Charles Hadlock","Michigan State University","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Gorbenko","Venture Capital Contracts","University of Southern California","Jan. 6 2019","10:15 AM - 12:15 PM","Hilton Atlanta, Grand Ballroom A","American Finance Association","Entrepreneurial Finance/Venture Capital","G2","Shai Bernstein","Stanford University","Manuel Adelino","Duke University","Song Ma","Yale University","Adair Morse","University of California-Berkeley","Will Gornall","University of British Columbia","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Muermann","The Dark Side of Liquid Bonds in Fire Sales","Vienna University of Economics and Business","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 209-210-211","American Finance Association","Financial Institutions","G1","Zhiguo He","University of Chicago","Maryam Farboodi","Princeton University","Valentin Haddad","University of California-Los Angeles","Ron Kaniel","University of Rochester","","","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Chinco","The Sound of Many Funds Rebalancing","University of Illinois","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 209-210-211","American Finance Association","Financial Institutions","G1","Zhiguo He","University of Chicago","Maryam Farboodi","Princeton University","Valentin Haddad","University of California-Los Angeles","Ron Kaniel","University of Rochester","","","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Rodnyansky","Exchange Rate Shocks and Quality Adjustments","University of Cambridge","Jan. 4 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, L506","Econometric Society","Exchange Rates and Capital Flows","F3, F4","Alexander Rodnyansky","University of Cambridge","","","","","","","","","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Teytelboym","Trading Networks with Frictions","University of Oxford","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International 10","American Economic Association","New Advances in Matching with Contracts","D4, C7","Larry Samuelson","Yale University","Scott Duke Kominers","Harvard Business School","Ravi Jagadeesan","Harvard University","Larry Samuelson","Yale University","Edward L. Glaeser","Harvard University","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Zentefis","Self-Fulfilling Asset Prices","Yale University","Jan. 4 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Grand Ballroom A","American Finance Association","Asset Pricing: Implications of Financial Constraints","G1","Benjamin Hebert","Stanford University","Dimitri Vayanos","London School of Economics","Zhiguo He","University of Chicago","Adrien Verdelhan","Massachusetts Institute of Technology","Eduardo Davila","New York University","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexander","Alexander Westkamp","Chain Stability in Trading Networks","University of Cologne","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International 10","American Economic Association","New Advances in Matching with Contracts","D4, C7","Larry Samuelson","Yale University","Scott Duke Kominers","Harvard Business School","Ravi Jagadeesan","Harvard University","Larry Samuelson","Yale University","Edward L. Glaeser","Harvard University","","","ALEXANDER",702,2,0.9971591,0.0028409,704,1,0,1,0
"Alexandra","Alexandra Niessen-Ruenzi","The Long-lasting Effects of Experiencing Communism on Financial Risk-Taking","University of Mannheim","Jan. 5 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 205-206-207","American Finance Association","Expectations in Household Finance","G2","Francesco D'Acunto","Boston College","Nicola Gennaioli","Bocconi University","Edward Glaeser","Harvard University","Luigi Guiso","European University Institute","Michael Weber","University of Chicago","","","ALEXANDRA",1,606,0.0016474,0.9983525,607,0,1,0,1
"Alexandra","Alexandra Niessen-Ruenzi","Emotional Coloring and Belief Formation – Evidence on the Long-lasting Effect of Communist Propaganda","University of Mannheim","Jan. 4 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International 7","American Economic Association","Foundations of Belief Formation: Perceptional and Cognitive Biases, Emotional Coloring, and the Role of Memory","D8, E7","Ulrike Malmendier","University of California-Berkeley","","","","","","","","","","","ALEXANDRA",1,606,0.0016474,0.9983525,607,0,1,0,1
"Alexandra","Alexandra Tabova","Searching for Yield Abroad: Risk-Taking through Foreign Investment in United States Bonds","Federal Reserve Board","Jan. 5 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International C","American Economic Association","Interest Rates and International Monetary Policy","F3","Jason Jones","Furman University","","","","","","","","","","","ALEXANDRA",1,606,0.0016474,0.9983525,607,0,1,0,1
"Alexandra","Alexandra Niessen-Ruenzi","The Impact of Role Models on Women's Self-Selection in Competitive Environments","University of Mannheim","Jan. 5 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Grand Ballroom D","American Finance Association","Barriers to Boardrooms","G0","Renee Adams","University of Oxford","Lise Vesterlund","University of Pittsburgh","Paola Sapienza","Northwestern University","Adriana Lleras-Muney","University of California-Los Angeles","","","","","ALEXANDRA",1,606,0.0016474,0.9983525,607,0,1,0,1
"Alexandre","Alexandre Kohlhas","Asymmetric Attention","Stockholm University","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, L406","Econometric Society","Shocks, Beliefs and Cycles","E3, G1","Venky Venkateswaran","New York University & Federal Reserve Bank of Minneapolis","","","","","","","","","","","ALEXANDRE",56,1,0.9824561,0.0175439,57,1,0,1,0
"Alexandre","Alexandre Jeanneret","Low Inflation: High Default Risk and High Equity Valuations","HEC Montreal","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, Grand Ballroom D","American Finance Association","Fixed Income and Credit Risk","G1","Monika Piazzesi","Stanford University","Luis Viceira","Harvard Business School","Jing Cynthia Wu","University of Chicago","Hui Chen","Massachusetts Institute of Technology","Nina Boyarchenko","Federal Reserve Bank of New York","","","ALEXANDRE",56,1,0.9824561,0.0175439,57,1,0,1,0
"Alexandre","Alexandre Lauwers","Is there Smart Money? How Information in the Futures Market is Priced into the Cross-Section of Stock Returns with Delay","Graduate Institute-Geneva","Jan. 6 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 209-210-211","American Finance Association","Derivatives","G1","Neil Pearson","University of Illinois","Scott Joslin","University of Southern California","Mathieu Fournier","HEC Montréal","Brian Henderson","George Washington University","Dmitriy Muravyev","Boston College","","","ALEXANDRE",56,1,0.9824561,0.0175439,57,1,0,1,0
"Alexandru","Alexandru Nichifor","Chain Stability in Trading Networks","University of Melbourne","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International 10","American Economic Association","New Advances in Matching with Contracts","D4, C7","Larry Samuelson","Yale University","Scott Duke Kominers","Harvard Business School","Ravi Jagadeesan","Harvard University","Larry Samuelson","Yale University","Edward L. Glaeser","Harvard University","","","ALEXANDRU",15,0,1,0,15,1,0,1,0
"Alexey","Alexey Kushnir","Optimal Income Taxation with Endogenous Prices","Carnegie Mellon University","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, L503","Econometric Society","Taxation and Fiscal Policy","H2, H3","Sebastian Dyrda","University of Toronto","Sebastian Dyrda","University of Toronto","","","","","","","","","ALEXEY",23,0,1,0,23,1,0,1,0
"Alexey","Alexey Ivashchenko","(In)frequently Traded Corporate Bonds","University of Lausanne, Swiss Finance Institute","Jan. 4 2019","7:30 AM - 6:00 PM","Hilton Atlanta, Grand Ballroom Pre-Function North","American Finance Association","AFA Ph.D. Student Poster Session","G0","Kenneth Singleton","Stanford University","","","","","","","","","","","ALEXEY",23,0,1,0,23,1,0,1,0
"Alexey","Alexey Zhukovskiy","Debt Complexity and Firm Value: Evidence from United States REITs","Aalto University","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 217","American Real Estate and Urban Economics Association","REITs-1","G1, G3","Eva Steiner","Cornell University","Gianluca Marcato","University of Reading","Roland Fuess","University of St. Gallen","Timothy Riddiough","University of Wisconsin","Shaun Bond","University of Cincinnati","","","ALEXEY",23,0,1,0,23,1,0,1,0
"Alexis","Alexis Stenfors","The Covered Interest Parity Puzzle and the Evolution of the Japan Premium","University of Portsmouth","Jan. 5 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Crystal C","Association for Evolutionary Economics","The Japanese Economy in the Age of Uncertainty","F4, B5","Tanweer Akram","Thrivent Financial","","","","","","","","","","","ALEXIS",120,377,0.2414487,0.7585513,497,0,1,0,0
"Alfredo","Alfredo Rosete","Macroeconomic Policy in an Environmentally-Constrained Economy: A Dialectical Materialist Application of the Harrod Growth Model","Warren Wilson College","Jan. 5 2019","8:00 AM - 10:00 AM","Hyatt Regency Atlanta, Hanover G","UNION FOR RADICAL POLITICAL ECONOMICS","Sustainable Communities: Structure and Agency","Q5, P0","Kirstin Munro","St. John's University","Kirstin Munro","St. John's University","Scott Carter","University of Tulsa","","","","","","","ALFREDO",150,0,1,0,150,1,0,1,0
"Ali","Ali Enami","Property Taxation and Businesses: A Regression Discontinuity Approach","Tulane University","Jan. 6 2019","1:00 PM - 3:00 PM","Hilton Atlanta, 217","American Real Estate and Urban Economics Association","Policy Issues","R1, R5","Stijn Van Nieuwerburgh","Columbia University","Adrien Matray","Princeton University","Chamna Yoon","KAIST","Dorinth Van Dijk","University of Amsterdam","Daniel Greenwald","Massachusetts Institute of Technology","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Ali","Ali Tarhan","Polanyi’s Double Movement and the Asymmetrical Power Struggles","Anadolu University","Jan. 4 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Crystal F","Association for Evolutionary Economics","Neoliberalism and Protective Responses: Populist and Nationalist Insurgencies","B5, D7","William Redmond","Indiana State University","Paolo Ramazzotti","University of Macerata","","","","","","","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Ali","Ali M. Kutan","A Regional Perspective on the Economic Resilience of Central and Eastern European Economies","Southern Illinois University-Edwardsville","Jan. 5 2019","10:15 AM - 12:15 PM","Hyatt Regency Atlanta, Hanover D & E","Association for Comparative Economic Studies","Resilience and Stability in New EU Economies","E4, F1","Josef C. Brada","Arizona State University","Krzysztof Jajuga","Wroclaw University of Economics","Marjan Petreski","University American College Skopje","Karsten Staehr","Tallinn University of Technology","","","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Ali","Ali Sharifkhani","Immigration Policy and Equity Returns: Evidence from the H-1B Visa Program","University of Toronto","Jan. 4 2019","7:30 AM - 6:00 PM","Hilton Atlanta, Grand Ballroom Pre-Function North","American Finance Association","AFA Ph.D. Student Poster Session","G0","Kenneth Singleton","Stanford University","","","","","","","","","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
