"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Alexandra","Alexandra Waugh","Innovations in Workforce Development","Jobs for the Future","Jan 03 2015","8:00 AM","Westin Copley, Helicon","Labor & Employment Relations Association","Research and Practice from Inside the Workforce Development and Unemployment Systems","J3","Mary Gatta","Wider Opportunities for Women","Adrienne Eaton","Rutgers University","","","","","","","","","ALEXANDRA",1,606,0.0016474,0.9983525,607,0,1,0,1
"Alexandra","Alexandra Brown","State Mandated Financial Education and the Credit Behavior of Young Adults","Federal Reserve Board","Jan 04 2015","8:00 AM","Sheraton Boston, Independence Ballroom East","American Economic Association","Consumer Credit Behavior","G2","Mark D. Manuszak","Federal Reserve Board","","","","","","","","","","","ALEXANDRA",1,606,0.0016474,0.9983525,607,0,1,0,1
"Alexandros","Alexandros P. Vardoulakis","How Does Macroprudential Regulation Change Bank Credit Supply?","Federal Reserve Board","Jan 05 2015","1:00 PM","Hynes Convention Center, Room 203","American Economic Association","Monetary and Macroprudential Policy Mix in a World with Financial Frictions (E5, G2)","","Markus K. Brunnermeier","Princeton University","Valentin Haddad","Princeton University","Itamar Drechsler","New York University","Saki Bigio","Columbia University","Cecilia Parlatore Siritto","New York University","","","ALEXANDROS",12,0,1,0,12,1,0,1,0
"Alexandru","Alexandru Nichifor","Targeted versus Collective Information Sharing in Networks","University of St. Andrews","Jan 03 2015","2:30 PM","Sheraton Boston, Beacon A","Econometric Society","Theories of Group Formation","D8","Mariagiovanna Baccara","Washington University-St. Louis","","","","","","","","","","","ALEXANDRU",15,0,1,0,15,1,0,1,0
"Alexey","Alexey Kushnir","Targeted versus Collective Information Sharing in Networks","University of Zurich","Jan 03 2015","2:30 PM","Sheraton Boston, Beacon A","Econometric Society","Theories of Group Formation","D8","Mariagiovanna Baccara","Washington University-St. Louis","","","","","","","","","","","ALEXEY",23,0,1,0,23,1,0,1,0
"Alexis","Alexis Le Chapelain","How Social Networks Shape Our Values? A Natural Experiment among Future French Politicians","Sciences Po","Jan 03 2015","10:15 AM","Hynes Convention Center, Room 209","American Economic Association","Political Economy","D8","Mark Crain","Lafayette College","","","","","","","","","","","ALEXIS",120,377,0.2414487,0.7585513,497,0,1,0,0
"Alfonso","Alfonso Flores-Lagunes","The Effect of Degree Attainment on Crime: Evidence from a Randomized Social Experiment","State University of New York-Binghamton","Jan 04 2015","2:30 PM","Boston Marriott Copley, New Hampshire","National Economic Association/American Society of Hispanic Economists","Structural Factors Affecting Socioeconomic Outcomes by Race, Ethnicity, and Birthplace","J7","Catalina Amuedo-Dorantes","San Diego State University","Jose Fernandez","University of Louisville","Marie Mora","University of Texas-Pan American","Andres Vargas","Purdue University","Mehmet Yaya","Eastern Michigan University","","","ALFONSO",91,1,0.9891304,0.0108696,92,1,0,1,0
"Alfredo","Alfredo Burlando","Financial inclusion of vulnerable households through Savings and Borrowing Groups: Theory and experimental evidence from Uganda","University of Oregon","Jan 04 2015","2:30 PM","Sheraton Boston, Boston Common","American Economic Association","Group-Based Savings in Developing Countries","O1","Alfredo Burlando","University of Oregon","Jessica Goldberg","University of Maryland","Christian Ahlin","Michigan State University","Emily Breza","Columbia University","Simone Schaner","Dartmouth College","","","ALFREDO",150,0,1,0,150,1,0,1,0
"Ali","Ali Palida","Federal Reserve Tools for Managing Rates and Reserves","Federal Reserve Bank of New York","Jan 03 2015","8:00 AM","Boston Marriott Copley, Grand Ballroom—Salon D","International Banking Economics & Finance Association","Central Bank Policy and CCP's (G2, E5)","","S. Wayne Passmore","Federal Reserve Board","Cyril Monnet","University of Bern","Oliver de Groot","Federal Reserve Board","Ralf R. Meisenzahl","Federal Reserve Board","Wilko Bolt","De Nederlandsche Bank","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Ali","Ali Protik","Using Randomized Experiments to Validate Value-Added Estimates of Teacher Performance","Mathematica Policy Research","Jan 05 2015","1:00 PM","Hynes Convention Center, Room 202","American Economic Association","Observational and Quasi-Experimental Methods for Estimating School and Teacher Quality","I2","Douglas Staiger","Dartmouth College","Will Dobbie","Princeton University","Christopher Neilson","Yale University","","","","","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Ali","Ali Tarhan","Was It Really a Crisis of Democracy? Revisiting “The Crisis of Democracy” in Its Fortieth Anniversary","Political Economist","Jan 04 2015","2:30 PM","Boston Marriott Copley, Hyannis","Union for Radical Political Economics","Heterodox Perspectives on the Welfare State","H4","Maria N. Ivanova","University of London","Maria N. Ivanova","Goldsmiths, University of London","Charalampos Konstantinidis","University of Massachusetts-Boston","","","","","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Ali","Ali Coskun Tuncer","Feeling the Blues. Moral Hazard and Debt Dilution in Eurobonds before 1914","University College London","Jan 05 2015","10:15 AM","Sheraton Boston, Independence Ballroom East","American Economic Association","Cross-Border Banking and Capital Flows","F3","Daniel Riera-Crichton","Bates College","","","","","","","","","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Ali","Ali Alsadiq","Financial Deepening in GCC","International Monetary Fund","Jan 03 2015","2:30 PM","Boston Marriott Copley, Tufts","Middle East Economic Association","MENA Countries and Financial Institutions","G2","Hassan Y. Aly","Ohio State University","Wassim Shahin","Lebanese American University","Abdelnacer Bouteldja","University of Tlemcen","Alpay Filiztekin","Sabanci University","Ibrahim Ahmed Elbadawi","Dubai Economic Council and The Economic Research Forum","Ahmed Kamaly","American University in Cairo","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Ali","Ali Fakih","Availability of Family-Friendly Work Practices and Implicit Wage Costs: New Evidence from Canada","Lebanese American University","Jan 05 2015","10:15 AM","Westin Copley, Helicon","Labor & Employment Relations Association","LERA/IAFFE Papers II: The Work-Family Interface","J1","Marlene Kim","University of Massachusetts-Boston","Alan Benson","University of Minnesota","Tony Fang","Monash University","Jessica Milli","Institute for Women's Policy Research","","","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Ali","Ali M. Kutan","The Eurozone Crisis and European Financial Markets","Southern Illinois University-Edwardsville","Jan 05 2015","10:15 AM","Boston Marriott Copley, St. Botolph","Association for Comparative Economic Studies","Financial and Economic Stability in the European Union (G2, F3)","","Lucjan T. Orlowski","Sacred Heart University","David M. Kemme","University of Memphis","Krzysztof Jajuga","Wroclaw University of Economics","Gian Cesare Romagnoli","University of Rome III","","","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Alice","Alice Kassens","Promoting Evidence-Based Policy Making for Gender Equality in Papua New Guinea","Roanoke College","Jan 04 2015","8:00 AM","Boston Marriott Copley, Hyannis","Union for Radical Political Economics/International Association for Feminist Economics","Explorations in Gender and Economic Wellbeing","I1","Alicia Girón","National Autonomous University-Mexico","Stephanie Seguino","University of Vermont","Ulla Grapard","Colgate University","","","","","","","ALICE",0,405,0,1,405,0,1,0,1
"Alicia","Alicia Munnell","Does Social Security Continue to Favor Couples?","Boston College","Jan 04 2015","12:30 PM","Boston Marriott Copley, Wellesley","Society of Government Economists","Taxes and Transfers (H2, H3)","","Robert Lerman","Urban Institute and American University","Takashi Yamashita","U.S. Bureau of Economic Analysis","Rajashri Chakrabarti","Federal Reserve Bank of New York","Kamila Sommer","Federal Reserve Board","Daniel Barczyk","McGill University","","","ALICIA",0,594,0,1,594,0,1,0,1
"Alicia","Alicia Adsera","Do Migrants Adapt to Fertility Patterns in Destination Countries? Evidence from OECD Countries","Princeton University","Jan 03 2015","2:30 PM","Boston Marriott Copley, Massachusetts","Association of Christian Economists","Economics of the Family: Contemporary Issues and Empirical Challenges","D1","Catherine R. Pakaluk","Ave Maria University","","","","","","","","","","","ALICIA",0,594,0,1,594,0,1,0,1
"Alicia","Alicia Giron","Women in a Financialization World: Microcredit, Empowerment and Profits","National Autonomous University-Mexico","Jan 03 2015","8:00 AM","Boston Marriott Copley, Grand Ballroom—Salon B","Association for Evolutionary Economics/International Association for Feminist Economics","Public Policy and Social Provisioning","I3","Timothy A. Wunder","University of Texas-Arlington","Swarna S. Vepa","Madras School of Economics","Siobhan Austen","Curtin University","","","","","","","ALICIA",0,594,0,1,594,0,1,0,1
"Allen","Allen Hicken","Combating Vote-Selling: A Field Experiment in the Philippines","University of Michigan","Jan 04 2015","10:15 AM","Sheraton Boston, Commonwealth","American Economic Association","Moral Values and Economic Behavior (A1, Z1)","","Alvin E. Roth","Stanford University","Andrei Shleifer","Harvard University","Judd Kessler","University of Pennsylvania","Theodore Bergstrom","University of California-Santa Barbara","Rodney Garratt","Federal Reserve Bank of New York","","","ALLEN",303,4,0.9869707,0.0130293,307,1,0,1,0
"Allen","Allen N. Berger","Did Saving Wall Street Really Save Main Street? The Real Effects of TARP on Local Economic Conditions","University of South Carolina","Jan 04 2015","8:00 AM","Boston Marriott Copley, Grand Ballroom—Salon H","International Banking Economics & Finance Association","Banks, Government Intervention and Deregulation (G2, E5)","","Leonard Nakamura","Federal Reserve Bank of Philadelphia","Stephane Verani","Federal Reserve Board","Johan Almenberg","Swedish Ministry of Finance","Dmytro Holod","State University of New York-Stony Brook","Kasper Roszbach","Sveriges Riksbank","","","ALLEN",303,4,0.9869707,0.0130293,307,1,0,1,0
"Allen","Allen Monks","Did the EBA Capital Exercise Cause a Credit Crunch in the Euro Area?","Banque de France","Jan 04 2015","10:15 AM","Boston Marriott Copley, Grand Ballroom—Salon H","International Banking Economics & Finance Association","Stress Tests and Systemic Risk (G1, G2)","","Kasper Roszbach","Sveriges Riksbank","Jakob de Haan","De Nederlandsche Bank","Scott Frame","Federal Reserve Bank of Atlanta","Anton Korinek","Johns Hopkins University","Toni Ahnert","Bank of Canada","","","ALLEN",303,4,0.9869707,0.0130293,307,1,0,1,0
"Allen","Allen C. Goodman","A Few Goodmen: Surname-Sharing Economist Coauthors","Wayne State University","Jan 04 2015","8:00 PM","Sheraton Boston, Republic Ballroom A & B","American Economic Association","7th Annual Economics Humor Session in Honor of Caroline Postelle Clotfelter","Y9","Jodi Beggs","Northeastern University and Economists Do It With Models","","","","","","","","","","","ALLEN",303,4,0.9869707,0.0130293,307,1,0,1,0
"Alok","Alok Kumar","Under-Reaction to Political Information and Price Momentum","University of Miami","Jan 04 2015","2:30 PM","Westin Copley, America Center","American Finance Association","Topics in Behavioral Finance","G1","Simon Gervais","Duke University","Geoffrey Tate","University of North Carolina","Alexei Ovtchinnikov","HEC Paris","Markku Kaustia","Aalto University","","","","","ALOK",13,0,1,0,13,1,0,1,0
"Alvaro","Alvaro Sandroni","A Belief-Based Theory of Homophily","Northwestern University","Jan 03 2015","2:30 PM","Sheraton Boston, Beacon A","Econometric Society","Theories of Group Formation","D8","Mariagiovanna Baccara","Washington University-St. Louis","","","","","","","","","","","ALVARO",78,0,1,0,78,1,0,1,0
"Alvaro","Alvaro Novo","Worker Churning and Wage Rigidity during the Financial Crisis: The Role of Firm Quality","Banco de Portugal","Jan 03 2015","10:15 AM","Sheraton Boston, Beacon A","American Economic Association","Wage Rigidities and Equilibrium Unemployment","J6","David Garman","Tufts University","","","","","","","","","","","ALVARO",78,0,1,0,78,1,0,1,0
"Alvin","Alvin E. Roth","More Money, More Problems? Can High Pay Be Coercive And Repugnant?","Stanford University","Jan 04 2015","10:15 AM","Sheraton Boston, Commonwealth","American Economic Association","Moral Values and Economic Behavior (A1, Z1)","","Alvin E. Roth","Stanford University","Andrei Shleifer","Harvard University","Judd Kessler","University of Pennsylvania","Theodore Bergstrom","University of California-Santa Barbara","Rodney Garratt","Federal Reserve Bank of New York","","","ALVIN",186,0,1,0,186,1,0,1,0
"Amanda","Amanda Ross","Do Capital Tax Incentives Attract New Businesses? Evidence across Industries from the New Markets Tax Credit","West Virginia University","Jan 03 2015","2:30 PM","Westin Copley, Empire","American Real Estate & Urban Economic Association","Firm Location (R5, R3)","","Anthony Pennington-Cross","Marquette University","Matthew Freedman","Drexel University","Paul Carrillo","George Washington University","Jesse Gregory","University of Wisconsin","Jenny Schuetz","University of Southern California","","","AMANDA",4,1461,0.0027304,0.9972696,1465,0,1,0,1
