author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Amir Sufi,The Micro of Macro,University of Chicago,Jan 03 2015,10:15 AM,"Sheraton Boston, Independence Ballroom",American Economic Association,The Undismal Science,A1,Richard Thaler,University of Chicago,,,,,,,,,,,AMIR SUFI,Male,,,,,,NA,NA,NA,NA,NA
Amit Gandhi,Optimal Instruments for Differentiated Product Demand Systems,University of Wisconsin-Madison,Jan 03 2015,8:00 AM,"Sheraton Boston, Beacon F",Econometric Society,High Dimensional Methods in Consumer Demand Models,C5,Arthur Lewbel,Boston College,Bruce Hansen,University of Wisconsin,Christian Hansen,University of Chicago,Marc Rysman,Boston University,Arthur Lewbel,Boston College,,,Amit Gandhi,Male,,,,,,NA,NA,NA,NA,NA
Amit Gandhi,Estimation of Games with Ordered Actions: An Application to Chain-Store Entry,University of Wisconsin-Madison,Jan 05 2015,1:00 PM,"Sheraton Boston, Beacon D",Econometric Society,Discrete Choice,C1,Jack Porter,University of Wisconsin,,,,,,,,,,,Amit Gandhi,Male,,,,,,NA,NA,NA,NA,NA
Amit Gandhi,A Simple Test for Moment Inequality Models with an Application to English Auctions,University of Wisconsin-Madison,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 204",American Economic Association,"Recent Advances in the Analysis of Auction Data (L1, D4)",,Ken Hendricks,University of Wisconsin-Madison,Tatiana Komarova,London School of Economics,Serafin Grundl,Federal Reserve Board,Paulo Somaini,Massachusetts Institute of Technology,Alejandro Molnar,Vanderbilt University,,,Amit Gandhi,Male,,,,,,NA,NA,NA,NA,NA
Amit Khandelwal,"Exporting, Spatial Agglomeration and Labor-Intensive Manufacturing: Soccer Balls in Pakistan",Columbia University,Jan 03 2015,2:30 PM,"Sheraton Boston, Back Bay Ballroom C",American Economic Association,"International Trade and Development (F1, O1)",,Nina Pavcnik,Dartmouth College,Treb Allen,Northwestern University,Ann Harrison,University of Pennsylvania,Samuel Bazzi,Boston University,,,,,Amit Khandelwal,Male,NBER Amit Khandelwal,,,,,NA,NA,NA,NA,NA
Amit Khandelwal,Constraints to the Growth of Firms: All in the Family?,Columbia University,Jan 03 2015,8:00 AM,"Sheraton Boston, Back Bay Ballroom C",American Economic Association,"Firm Dynamics and Growth (O4, E6)",,Philippe Aghion,Harvard University,Sam Kortum,Yale University,John Haltiwanger,University of Maryland,Joseph P. Kaboski,University of Notre Dame,Rocco MacChiavello,University of Warwick,,,Amit Khandelwal,Male,NBER Amit Khandelwal,,,,,NA,NA,NA,NA,NA
Amit Khandelwal,Organizational Barriers to Technology Adoption: Evidence from Soccer-Ball Producers in Pakistan,Columbia University,Jan 05 2015,8:00 AM,"Sheraton Boston, Commonwealth",American Economic Association,"Productivity Dispersion in Low Income Countries: Sector Studies (O1, L1)",,Rocco Macchiavello,University of Warwick,Nicholas Bloom,Stanford University,Chad Syverson,University of Chicago,Chang-Tai Hsieh,University of Chicago,Daniel Xu,Duke University,,,Amit Khandelwal,Male,NBER Amit Khandelwal,,,,,NA,NA,NA,NA,NA
Amit Seru,Does Financial Structure Shape Industry Structure? Evidence from Timing of Bank Liberalization,University of Chicago,Jan 05 2015,1:00 PM,"Westin Copley, Essex Center",American Finance Association,"Banking, Regulation, and the Real Economy",G2,Tomasz Piskorski,Columbia University,Tobias Adrian,Federal Reserve Bank of New York,Heitor Almeida,University of Illinois-Urbana-Champaign,Philipp Schnabl,New York University,,,,,AMIT SERU,Male,,,,,,NA,NA,NA,NA,NA
Amit Seru,Advertising Expensive Mortgages,University of Chicago,Jan 03 2015,2:30 PM,"Boston Marriott Copley, Grand Ballroom—Salon H",Industrial Organization Society,The Industrial Organization of Financial Services,L1,Jean-Francois Houde,University of Pennsylvania,Marc Rysman,Boston University,Michael Grubb,Boston College,Victor Stango,University of California-Davis,Alessandro Gavazza,London School of Economics,,,AMIT SERU,Male,,,,,,NA,NA,NA,NA,NA
Amit Seru,"Mortgage Rates, Household Balance Sheets, and the Real Economy",University of Chicago,Jan 03 2015,10:15 AM,"Hynes Convention Center, Room 204",American Economic Association,"Housing Finance (D1, G2)",,Luigi Guiso,Ente Luigi Einaudi,Brigitte C. Madrian,Harvard University,Umit Gurun,University of Texas-Dallas,Xavier Gabaix,New York University,Karen Pence,Federal Reserve Board,,,AMIT SERU,Male,,,,,,NA,NA,NA,NA,NA
Amitabh Chandra,How Risky is Risk Adjustment? A Method for Estimating the Welfare Losses from Imperfect Risk Adjustment,Harvard University and NBER,Jan 05 2015,10:15 AM,"Sheraton Boston, Constitution Ballroom A",American Economic Association,"Adverse Selection and Risk Adjustment (I1, D8)",,Mark Duggan,Stanford University and NBER,Randall Ellis,Boston University,Amanda Kowalski,Yale University,Keith Marzilli Ericson,Boston University,,,,,AMITABH CHANDRA,Male,,,,,,NA,NA,NA,NA,NA
Amy Finkelstein,Paying on the Margin for Medical Care: Evidence from Breast Cancer Treatments,Massachusetts Institute of Technology,Jan 03 2015,10:15 AM,"Hynes Convention Center, Room 203",American Economic Association,Efficient Pricing in Health Care Markets,I1,Joseph Doyle,Massachusetts Institute of Technology,Joshua Gottlieb,University of British Columbia,Amitabh Chandra,Harvard University,Douglas Staiger,Dartmouth College,Benjamin Handel,University of California-Berkeley,,,AMY FINKELSTEIN,Female,,,,,,NA,NA,NA,NA,NA
Amy Finkelstein,Beyond Statistics: The Economic Content of Risk Scores,Massachusetts Institute of Technology and NBER,Jan 05 2015,10:15 AM,"Sheraton Boston, Constitution Ballroom A",American Economic Association,"Adverse Selection and Risk Adjustment (I1, D8)",,Mark Duggan,Stanford University and NBER,Randall Ellis,Boston University,Amanda Kowalski,Yale University,Keith Marzilli Ericson,Boston University,,,,,AMY FINKELSTEIN,Female,,,,,,NA,NA,NA,NA,NA
Ana Cecilia Fieler,"Trade, Technology and Input Linkages: A Theory with Evidence from Colombia",University of Pennsylvania,Jan 05 2015,8:00 AM,"Sheraton Boston, Public Garden",American Economic Association,"Macro/International III (E3, F1)",,Linda Goldberg,Federal Reserve Bank of New York,,,,,,,,,,,ANA CECILIA FIELER,Female,,,,,,NA,NA,NA,NA,NA
Andrea Frazzini,Quality Minus Junk,AQR Capital,Jan 05 2015,8:00 AM,"Westin Copley, Essex Center",American Finance Association,Topics in Asset Pricing,G1,Robert Hodrick,Columbia University,Jules van Binsbergen,Stanford University,Ralph Koijen,London Business School,Zhonjin Lu,University of Georgia,Xiaoyan Zhang,Purdue University,,,ANDREA FRAZZINI,Male,,,,,,NA,NA,NA,NA,NA
Andrea Prat,The Real Effects of Relational Contracts,Columbia University,Jan 05 2015,1:00 PM,"Sheraton Boston, Constitution Ballroom B",American Economic Association,"Organization, Management and Economic Growth (J1, L1)",,Rebecca Henderson,Harvard Business School,,,,,,,,,,,ANDREA PRAT,Male,,,,,,NA,NA,NA,NA,NA
Andrea Tambalotti,Credit Supply and the Housing Boom,Federal Reserve Bank of New York,Jan 05 2015,8:00 AM,"Sheraton Boston, Beacon F",Econometric Society,"Are All Financial Shocks Alike? The Effects of Credit, Housing and Uncertainty Shocks (E3, E5)",,Francesco Furlanetto,Norges Bank,Vincenzo Quadrini,University of Southern California,Andreas Fuster,Federal Reserve Bank of New York,Zheng Liu,Federal Reserve Bank of San Francisco,Jonathan Wright,Johns Hopkins University,,,Andrea Tambalotti,Male,,,,,,NA,NA,NA,NA,NA
Andrea Tamoni,Business-Cycle Consumption Risk and Asset Prices,London School of Economics,Jan 05 2015,1:00 PM,"Sheraton Boston, Beacon G",Econometric Society,Empirical Asset Pricing: Long Run Risk and Funding Risk,G1,Pietro Veronesi,University of Chicago,Stefano Giglio,University of Chicago,Amir Yaron,University of Pennsylvania,Pierluigi Balduzzi,Boston College,Jean-Sebastien Fontaine,Bank of Canada,,,Andrea Tamoni,Male,,,,,,NA,NA,NA,NA,NA
Andrea Vedolin,International Funding Liquidity,London School of Economics,Jan 05 2015,1:00 PM,"Sheraton Boston, Beacon G",Econometric Society,Empirical Asset Pricing: Long Run Risk and Funding Risk,G1,Pietro Veronesi,University of Chicago,Stefano Giglio,University of Chicago,Amir Yaron,University of Pennsylvania,Pierluigi Balduzzi,Boston College,Jean-Sebastien Fontaine,Bank of Canada,,,Andrea Vedolin,Female,,,,,,NA,NA,NA,NA,NA
Andrea Vedolin,Mortgage Risk and the Yield Curve,London School of Economics,Jan 04 2015,8:00 AM,"Westin Copley, America Center",American Finance Association/American Real Estate & Urban Economic Association,Mortgages and Real Estate,G1,Walt Torous,Massachusetts Institute of Technology,Albert Saiz,Massachusetts Institute of Technology,Andra Ghent,Arizona State University,Rossen Valkanov,University of California-San Diego,Nancy Wallace,University of California-Berkeley,,,Andrea Vedolin,Female,,,,,,NA,NA,NA,NA,NA
Andrea Vindigni,"Forbidden Fruits: The Political Economy of Science, Religion, and Growth",Institute for Advanced Studies-Lucca,Jan 04 2015,10:15 AM,"Sheraton Boston, Commonwealth",American Economic Association,"Moral Values and Economic Behavior (A1, Z1)",,Alvin E. Roth,Stanford University,Andrei Shleifer,Harvard University,Judd Kessler,University of Pennsylvania,Theodore Bergstrom,University of California-Santa Barbara,Rodney Garratt,Federal Reserve Bank of New York,,,ANDREA VINDIGNI,Male,,,,,,NA,NA,NA,NA,NA
Andrea Weber,Recall Expectations and Unemployment Outcomes,University of Mannheim,Jan 04 2015,10:15 AM,"Sheraton Boston, Back Bay Ballroom C",American Economic Association,"Social Insurance Programs and the Labor Market (H5, J1)",,Mark Duggan,Stanford University,Matthew Notowidigdo,University of Chicago,Erzo Luttmer,Dartmouth College,Petra Persson,Stanford University,Camille Landais,London School of Economics,,,ANDREA WEBER,Female,,,,,,NA,NA,NA,NA,NA
Andrea Weber,A Meta-Analysis of Recent Active Labor Market Programs,University of Mannheim,Jan 03 2015,2:30 PM,"Westin Copley, Helicon",Labor & Employment Relations Association,Using Meta-Analysis to Understand Labor Market Issues,J4,Dale Belman,Michigan State University,Tom Stanley,Hendrix College,,,,,,,,,ANDREA WEBER,Female,,,,,,NA,NA,NA,NA,NA
Andrea Weber,Does Extending Unemployment Benefits Improve Job Quality?,University of Mannheim,Jan 03 2015,2:30 PM,"Westin Copley, Courier",Labor & Employment Relations Association,Unemployment Insurance and Labor Market Outcomes,J4,Stephen A. Woodbury,Michigan State University,Wayne Vroman,Urban Institute,Zhuan Pei,Brandeis University,,,,,,,ANDREA WEBER,Female,,,,,,NA,NA,NA,NA,NA
Andreas Hackethal,Abusing ETFs,Goethe University Frankfurt,Jan 05 2015,1:00 PM,"Hynes Convention Center, Room 206",American Economic Association,Trading and Financial Instruments,G1,Rodolfo Prieto,Boston University,,,,,,,,,,,Andreas Hackethal,Male,,,,,,NA,NA,NA,NA,NA
Andreas Leibbrandt,Ode to the Sea: Workplace Organizations and Norms of Cooperation,Monash University,Jan 04 2015,8:00 AM,"Boston Marriott Copley, St. Botolph",Association for Comparative Economic Studies,"Economic Anthropology (D2, P4)",,Ariel Ben Yishay,College of William & Mary,Andreas Leibbrandt,Monash University,Ariel Ben Yishay,College of William & Mary,Y. Jane Zhang,Hong Kong University of Science and Technology,Robert Akerlof,University of Warwick,,,Andreas Leibbrandt,Male,,,,,,NA,NA,NA,NA,NA
Andreas Moxnes,Two-sided Heterogeneity and Trade,Dartmouth College,Jan 03 2015,10:15 AM,"Hynes Convention Center, Room 206",American Economic Association,"Buyer-Supplier Relationships in International Trade (F1, F6)",,James Tybout,Pennsylvania State University,Costas Arkolakis,Yale University,Bernardo Blum,University of Toronto,Amit Khandelwal,Columbia University,James Rauch,University of California-San Diego,,,Andreas Moxnes,Male,,,,,,NA,NA,NA,NA,NA
Andrei Shleifer,Neglected Risk and the Financial Crisis,Harvard University,Jan 04 2015,8:00 AM,"Sheraton Boston, Constitution Ballroom A",American Economic Association,"Banking, Financial Crises, and Behavioral Finance (E4, G1)",,Ulrike Malmendier,University of California-Berkeley,Zhiguo He,University of Chicago,Rüdiger Fahlenbrach,Ecole Polytechnique Fédérale de Lausanne,Justin Murfin,Yale University,Wei Xiong,Princeton University,,,ANDREI SHLEIFER,Male,,,,,,NA,NA,NA,NA,NA
Andrei Shleifer,Banks as Patient Fixed Income Investors,Harvard University,Jan 05 2015,10:15 AM,"Westin Copley, America South",American Finance Association,Financial Crises and Banking Regulation,G2,Chester Spatt,Carnegie Mellon University,Francesco Sangiorgi,Stockholm School of Economics,Christa Bouwman,Texas A & M University,Albert S. Kyle,University of Maryland,,,,,ANDREI SHLEIFER,Male,,,,,,NA,NA,NA,NA,NA
Andrei Simonov,"Loss Averse Preferences, Performance, and Career Success of Institutional Investors",Michigan State University,Jan 05 2015,10:15 AM,"Sheraton Boston, Liberty A",American Economic Association,Loss and Debt Aversion,G1,Homa Zarghamee,Barnard College,,,,,,,,,,,ANDREI SIMONOV,Male,,,,,,NA,NA,NA,NA,NA
Andrei Zlate,International Financial Spillovers to Emerging Market Economies: How Important Are Economic Fundamentals?,Federal Reserve Board,Jan 05 2015,8:00 AM,"Hynes Convention Center, Room 209",American Economic Association,Emerging Markets,F3,Niloufer Sohrabji,Simmons College,,,,,,,,,,,ANDREI ZLATE,Male,,,,,,NA,NA,NA,NA,NA
Andrei Zlate,"Offshoring, Low-Skilled Immigration and Labor Market Polarization",Federal Reserve Board,Jan 03 2015,8:00 AM,"Sheraton Boston, Beacon G",Econometric Society,Aggregate Implications of International Capital Flows and Offshoring,F2,Johannes Boehm,London School of Economics,,,,,,,,,,,ANDREI ZLATE,Male,,,,,,NA,NA,NA,NA,NA
Andrew Ang,Estimating Private Equity Returns from Limited Partner Cash Flows,Columbia University,Jan 03 2015,2:30 PM,"Westin Copley, America South",American Finance Association,Private Equity,G2,Per Strömberg,Stockholm School of Economics,David T. Robinson,Duke University,Yael Hochberg,Massachusetts Institute of Technology,Arthur Korteweg,University of Southern California,Andrew Metrick,Yale University,,,ANDREW ANG,Male,,,,,,NA,NA,NA,NA,NA
Andrew B. Bernard,Two-sided Heterogeneity and Trade,Dartmouth College,Jan 03 2015,10:15 AM,"Hynes Convention Center, Room 206",American Economic Association,"Buyer-Supplier Relationships in International Trade (F1, F6)",,James Tybout,Pennsylvania State University,Costas Arkolakis,Yale University,Bernardo Blum,University of Toronto,Amit Khandelwal,Columbia University,James Rauch,University of California-San Diego,,,Andrew B. Bernard,Male,,,,,,NA,NA,NA,NA,NA
Andrew B. Bernard,Factoryless Goods Producers in the United States,Dartmouth College,Jan 03 2015,2:30 PM,"Hynes Convention Center, Room 207",American Economic Association,Measuring the Multinational Economy,F2,Kim J. Ruhl,New York University,Raymond Mataloni,U.S. Bureau of Economic Analysis,Lindsey Oldenski,Georgetown University,Vanessa Alviarez,University of Michigan,,,,,Andrew B. Bernard,Male,,,,,,NA,NA,NA,NA,NA
Andrew Ellul,Learning through a Smokescreen: Earnings Management and CEO Compensation over Tenure,Indiana University,Jan 05 2015,10:15 AM,"Westin Copley, America North",American Finance Association,CEOs,G3,Michael Weisbach,Ohio State University,Yihui Pan,University of Utah,Luke Taylor,University of Pennsylvania,Miriam Schwartz-Ziv,Michigan State University,Itzhak Ben-David,Ohio State University,,,ANDREW ELLUL,Male,,,,,,NA,NA,NA,NA,NA
Andrew Foerster,Regime Switching in Monetary Policy or Volatilities: An Assessment of United States Fluctuations,Federal Reserve Bank of Kansas City,Jan 04 2015,2:30 PM,"Sheraton Boston, Beacon H",Econometric Society,Monetary Policy and the Great Recession,E5,Taisuke Nakata,Federal Reserve Board,,,,,,,,,,,Andrew Foerster,Male,,,,,,NA,NA,NA,NA,NA
Andrew Lo,Hedge Fund Ownership and Stock Market Efficiency,Massachusetts Institute of Technology,Jan 03 2015,2:30 PM,"Westin Copley, Essex South",American Finance Association,Hedge Funds,G2,Neng Wang,Columbia University,Vikas Agarwal,Georgia State University,Jianfeng Yu,University of Minnesota,Jennifer Carpenter,New York University,Itamar Drechsler,New York University,,,ANDREW LO,Male,,,,,,NA,NA,NA,NA,NA
Angelino Viceisza,Communication and coordination: Experimental evidence from farmer groups in Senegal,Spelman College,Jan 03 2015,12:30 PM,"Boston Marriott Copley, New Hampshire",National Economic Association,Issues in African Development II,O1,Willene Johnson,"Komaza, Inc",Willene Johnson,"Komaza, Inc",Suresh Naidu,Columbia University,Femi Elegbede,Michigan State University,John C. Anyanwu,African Development Bank,Romie Tribble,Spelman College,Angelino Viceisza,Male,,,,,,NA,NA,NA,NA,NA
