author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Ali Hortaçsu,"Trade, Merchants, and the Lost Cities of the Bronze Age",University of Chicago and NBER,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International 1",American Economic Association,Economics with Ancient Data,"N7, O4",Gojko Barjamovic,Harvard University,Matt Delventhal,Claremont McKenna College,Simon Fuchs,Federal Reserve Bank of Atlanta,Jeffrey Lin,Federal Reserve Bank of Philadelphia,Simon Alder,University of North Carolina-Chapel Hill,,,Ali Hortaçsu,Male,,,,,,NA,NA,NA,NA,NA
Ali Ozdagli,Interest Rates and Insurance Company Investment Behavior,Federal Reserve Bank of Boston,Jan. 4 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 209-210-211",American Finance Association,Macroprudential Policy and Financial Stability,G2,Stacey Schreft,U.S. Office of Financial Research,Bo Becker,Stockholm School of Economics,Christa Bouwman,Texas A&M University,Alireza Tahbaz-Salehi,Northwestern University,,,,,Ali Ozdagli,Male,,,,,,NA,NA,NA,NA,NA
Alice Nakamura,The Cyclicality of Hiring and Separations: Evidence from Canada,University of Alberta,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M302",American Economic Association,"Job-to-Job Transitions, Labor Force Participation, and the Output Gap","E2, E3",Emi Nakamura,University of California-Berkeley,Kyle Herkenhoff,University of Minnesota,Nicolas Petrosky-Nadeau,Federal Reserve Bank of San Francisco,Kirstin Hubrich,Federal Reserve Board,,,,,ALICE NAKAMURA,Female,,,,,,NA,NA,NA,NA,NA
Allan Timmermann,Break Risk,University of California-San Diego,Jan. 6 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, Grand Ballroom D",American Finance Association,New Methods for the Cross Section of Expected Returns,G1,Michael Weber,University of Chicago,Svetlana Bryzgalova,Stanford University,Alberto Rossi,University of Maryland,Jonathan Lewellen,Dartmouth College,Andreas Neuhierl,University of Notre Dame,,,ALLAN TIMMERMANN,Male,,,,,,NA,NA,NA,NA,NA
Almudena Sevilla,Gender Equality and Positive Action: Evidence from UK Universities,University College London (UCL),Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Gender in the Economics Profession I,"J1, J7",Margie McElroy,Duke University,Xuan Jiang,Ohio State University,Daniel Hamermesh,University of Texas-Austin,Alex Imas,Carnegie Mellon University,Kelly Bedard,University of California-Santa Barbara,,,Almudena Sevilla,Female,,,,,,NA,NA,NA,NA,NA
Alon Brav,Picking Friends Before Picking (Proxy) Fights: How Mutual Fund Voting Shapes Proxy Contests,Duke University,Jan. 6 2019,1:00 PM - 3:00 PM,"Hilton Atlanta, 212-213-214",American Finance Association,Active and Passive Investors,G3,Francesca Cornelli,London Business School,Vicente Cunat,London School of Economics,Miriam Schwartz-Ziv,Michigan State University,Ernst Maug,University of Mannheim,Nadya Malenko,Boston College,,,ALON BRAV,Male,,,,,,NA,NA,NA,NA,NA
Alp Simsek,Risk-Centric Model of Demand Recessions and Macroprudential Policy,Massachusetts Institute of Technology,Jan. 6 2019,1:00 PM - 3:00 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Banking Regulation in the Macroeconomy,"G2, E3",Stijn Claessens,Bank for International Settlements,,,,,,,,,,,Alp Simsek,Male,,,,,,NA,NA,NA,NA,NA
Amanda Starc,How Important Is Price Variation Between Health Insurers?,Northwestern University,Jan. 4 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 304",American Society of Health Economists,Market Power and Firm Strategies in Health Insurance,"I1, L1",Kate Ho,Princeton University,Mark Shepard,Harvard University,Leemore Dafny,Harvard University,Pietro Tebaldi,University of Chicago,Neale Mahoney,University of Chicago,,,Amanda Starc,Female,,,,,,NA,NA,NA,NA,NA
Amanda Starc,A Dose of Managed Care: Controlling Drug Spending in Medicaid,Northwestern University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 301",Health Economics Research Organization,Economics of the Pharmaceutical Industry: Current Issues,"I1, I1",Robert Kaestner,University of Chicago,David Molitor,University of Illinois Urbana-Champaign,Mark Duggan,Stanford University,Geoffrey Joyce,University of Southern California,,,,,Amanda Starc,Female,,,,,,NA,NA,NA,NA,NA
Amil Petrin,"Heterogenous Production Functions, Panel Data, and Productivity Dispersion",University of Minnesota,Jan. 5 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, M105",Econometric Society,Identification and Estimation of Production Functions,"C1, C5",David Rivers,University of Western Ontario,,,,,,,,,,,AMIL PETRIN,Male,,,,,,NA,NA,NA,NA,NA
Amit Gandhi,Identifying Distributions of Random Functions and Multidimensional Unobservables with Countable Support and Endogeneity,University of Pennsylvania,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M202",Econometric Society,Nonparametric and Machine Learning Approaches to Demand Estimation for Differentiated Products,"C3, L1",Vira Semenova,Massachusetts Institute of Technology,,,,,,,,,,,Amit Gandhi,Male,,,,,,NA,NA,NA,NA,NA
Amit Gandhi,Identification and Estimation of Firm Level Markups from Production Data,University of Pennsylvania,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International C",Econometric Society,Methodological Advances in IO,"L0, C5",Eduardo Souza-Rodrigues,University of Toronto,,,,,,,,,,,Amit Gandhi,Male,,,,,,NA,NA,NA,NA,NA
Amit Gandhi,Flexible Estimation of Differentiated Product Demand Models Using Aggregate Data,University of Pennsylvania,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M202",Econometric Society,Nonparametric and Machine Learning Approaches to Demand Estimation for Differentiated Products,"C3, L1",Vira Semenova,Massachusetts Institute of Technology,,,,,,,,,,,Amit Gandhi,Male,,,,,,NA,NA,NA,NA,NA
Amit Khandelwal,Measuring Productivity: Lessons from Researcher Designed Surveys,Columbia University,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, A602",American Economic Association,Using Micro Data to Understand Macro Aggregates,"O4, F6",Stephen James Redding,Princeton University,,,,,,,,,,,Amit Khandelwal,Male,NBER Amit Khandelwal,,,,,NA,NA,NA,NA,NA
Amit Seru,Arbitration with Uninformed Consumers,Stanford University,Jan. 4 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 304",Industrial Organization Society,The Industrial Organization of Financial Markets,"L1, L2",Vivek Bhattacharya,Northwestern University,Neale Mahoney,University of Chicago,Andrea Pozzi,Einaudi Institute for Economics and Finance,Tobias Salz,Columbia University,Glenn Ellison,Massachusetts Institute of Technology,,,AMIT SERU,Male,,,,,,NA,NA,NA,NA,NA
Amit Seru,Search and Screening in Credit Markets,Stanford University,Jan. 4 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 304",Industrial Organization Society,The Industrial Organization of Financial Markets,"L1, L2",Vivek Bhattacharya,Northwestern University,Neale Mahoney,University of Chicago,Andrea Pozzi,Einaudi Institute for Economics and Finance,Tobias Salz,Columbia University,Glenn Ellison,Massachusetts Institute of Technology,,,AMIT SERU,Male,,,,,,NA,NA,NA,NA,NA
Amiyatosh Purnanandam,Judging Banks’ Risk by the Profits They Report,University of Michigan,Jan. 4 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, Salon West",American Finance Association,Risk and Return in Financial Intermediation,G2,Stephen Dimmock,Nanyang Technological University,Vikrant Vig,London Business School,Alan Moreira,University of Rochester,George Pennacchi,University of Illinois,,,,,AMIYATOSH PURNANANDAM,Male,,,,,,NA,NA,NA,NA,NA
Amy Finkelstein,Long-Term Care Hospitals: A Case Study in Waste,Massachusetts Institute of Technology,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, L507",Econometric Society,"Health Economics: Theory, Econometrics, and Data","I1, L1",Neale Mahoney,University of Chicago,,,,,,,,,,,AMY FINKELSTEIN,Female,,,,,,NA,NA,NA,NA,NA
Anastasia Kartasheva,Insurers as Asset Managers and Systemic Risk,Bank for International Settlements,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 8",American Economic Association,The Financial Economics of Pensions and Insurance Companies,"G1, G2",David Scharfstein,Harvard University,Ralph Koijen,New York University,David Thesmar,Massachusetts Institute of Technology,Robin Greenwood,Harvard University,,,,,Anastasia Kartasheva,Female,,,,,,NA,NA,NA,NA,NA
Anders Frederiksen,Working Hours and Top Management Appointments: Evidence from Linked Employer-Employee Data,Aarhus University,Jan. 4 2019,8:00 AM - 10:00 AM,"Hyatt Regency Atlanta, Hanover B",Labor and Employment Relations Association,Human Capital and Careers in Organizations: Theory and Evidence,M5,Kathryn Shaw,Stanford University,Aloysius Siow,University of Toronto,Dora Gicheva,University of North Carolina-Greensboro,,,,,,,ANDERS FREDERIKSEN,Male,,,,,,NA,NA,NA,NA,NA
Andrea Ajello,Which Financial Shocks Drive the Business Cycle?,Federal Reserve Board,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, L406",Econometric Society,"Shocks, Beliefs and Cycles","E3, G1",Venky Venkateswaran,New York University & Federal Reserve Bank of Minneapolis,,,,,,,,,,,Andrea Ajello,Male,,,,,,NA,NA,NA,NA,NA
Andrea Buraschi,An Equilibrium Valuation of Bitcoin and Decentralized Network Assets,Imperial College London,Jan. 6 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, Salon West",American Finance Association,Blockchain and Cryptocurrencies,G0,Andreas Fuster,Swiss National Bank,William Cong,University of Chicago,Joshua Gans,University of Toronto,Maryam Farboodi,Princeton University,,,,,Andrea Buraschi,Male,,,,,,NA,NA,NA,NA,NA
Andrea Caggese,"Financial Frictions, Cyclical Fluctuations, and the Growth Potential of New Firms",Pompeu Fabra University,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M105",American Economic Association,Credit Markets,E3,John Gibson,Georgia State University,,,,,,,,,,,ANDREA CAGGESE,Male,,,,,,NA,NA,NA,NA,NA
Andrea Ichino,"Economic Incentives, Home Production and Gender Norms",European University Institute,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A706",American Economic Association,"Social Norms, Female Labor Supply and the Family","J1, J2",Justin Wolfers,University of Michigan,Heather Sarsons,Harvard University,Marianne Bertrand,University of Chicago,Melanie Wassermann,University of California-Los Angeles,Justin Wolfers,University of Michigan,,,ANDREA ICHINO,Male,,,,,,NA,NA,NA,NA,NA
Andrea Prat,Incentives and the Allocation of Authority in Organizations: A Field Experiment with Bureaucrats,Columbia University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, L503",Econometric Society,Public Finance and Development,"H3, O1",Francois Gerard,Columbia University,,,,,,,,,,,ANDREA PRAT,Male,,,,,,NA,NA,NA,NA,NA
Andrea Prestipino,The Macroeconomic Effects of Trade Policy,Federal Reserve Board,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Trade and Currency Wars in the 21st Century,"F3, F1",Olivier Blanchard,Peterson Institute for International Economics,Oleg Itskhoki,Princeton University,Emmanuel Farhi,Harvard University,Giancarlo Corsetti,University of Cambridge,Katheryn Russ,University of California-Davis,,,Andrea Prestipino,Male,,,,,,NA,NA,NA,NA,NA
Andrea Raffo,The Macroeconomic Effects of Trade Policy,Federal Reserve Board,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Trade and Currency Wars in the 21st Century,"F3, F1",Olivier Blanchard,Peterson Institute for International Economics,Oleg Itskhoki,Princeton University,Emmanuel Farhi,Harvard University,Giancarlo Corsetti,University of Cambridge,Katheryn Russ,University of California-Davis,,,ANDREA RAFFO,Male,,,,,,NA,NA,NA,NA,NA
Andrea Vedolin,Model-Free International Stochastic Discount Factors,Boston University,Jan. 4 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, Grand Ballroom A",American Finance Association,Asset Pricing: Implications of Financial Constraints,G1,Benjamin Hebert,Stanford University,Dimitri Vayanos,London School of Economics,Zhiguo He,University of Chicago,Adrien Verdelhan,Massachusetts Institute of Technology,Eduardo Davila,New York University,,,Andrea Vedolin,Female,,,,,,NA,NA,NA,NA,NA
Andreas Fagereng,Saving Behavior Across the Wealth Distribution: Evidence from Norway,Statistics Norway,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, M301",American Economic Association,Wealth Inequality & Wealth Taxation,"D3, D6",Henrik Kleven,Princeton University,,,,,,,,,,,Andreas Fagereng,Male,,,,,,NA,NA,NA,NA,NA
Andreas Fagereng,Saving Behavior Across the Wealth Distribution,Statistics Norway,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Income and Wealth Distribution in Macroeconomics,"E2, D3",Benjamin Moll,Princeton University,,,,,,,,,,,Andreas Fagereng,Male,,,,,,NA,NA,NA,NA,NA
Andreas Fuster,Expectations with Endogenous Information Acquisition: An Experimental Investigation,Swiss National Bank,Jan. 6 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 8",American Economic Association,Macroeconomics and Consumer Surveys,"E2, D8",Wilbert van der Klaauw,Federal Reserve Bank of New York,Joachim Winter,Ludwig Maximilian University of Munich,Luigi Pistaferri,Stanford University,Ruediger Bachmann,University of Notre Dame,Dmitri Koustas,University of Berkley,,,Andreas Fuster,Male,,,,,,NA,NA,NA,NA,NA
Andreas Hackethal,Who are the Bitcoin Investors? Evidence from Indirect Cryptocurrency Investments,Goethe University,Jan. 4 2019,7:30 AM - 6:00 PM,"Hilton Atlanta, Grand Ballroom Pre-Function North",American Finance Association,AFA Ph.D. Student Poster Session,G0,Kenneth Singleton,Stanford University,,,,,,,,,,,Andreas Hackethal,Male,,,,,,NA,NA,NA,NA,NA
Andreas Moxnes,The Geography of Collaboration,University of Oslo,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Big Data in Spatial Economics,"F1, R1",Dave Donaldson,Massachusetts Institute of Technology,,,,,,,,,,,Andreas Moxnes,Male,,,,,,NA,NA,NA,NA,NA
Andreas Moxnes,The Origins of Firm Heterogeneity: A Production Network Approach,University of Oslo,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M301",American Economic Association,"Markups, Firm Performance and International Trade","F1, L1",Julia Cajal-Grossi,Graduate Institute IHEID,Chad Syverson,University of Chicago,Sharat Ganapati,Dartmouth College and Georgetown University,Nina Pavcnik,Dartmouth College,,,,,Andreas Moxnes,Male,,,,,,NA,NA,NA,NA,NA
Andreas Moxnes,Churning and Reallocation in a Firm-to-Firm Production Network,University of Oslo,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, A707",American Economic Association,New Data and New Facts for the Global Economy,F6,Natalia Ramondo,University of California-San Diego,,,,,,,,,,,Andreas Moxnes,Male,,,,,,NA,NA,NA,NA,NA
Andrei Shleifer,"Memory, Attention, and Choice",Harvard University,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 7",American Economic Association,"Foundations of Belief Formation: Perceptional and Cognitive Biases, Emotional Coloring, and the Role of Memory","D8, E7",Ulrike Malmendier,University of California-Berkeley,,,,,,,,,,,ANDREI SHLEIFER,Male,,,,,,NA,NA,NA,NA,NA
Andres Liberman,The Effects of Information on Credit Market Competition: Evidence from Credit Cards,New York University,Jan. 4 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 403",Society for the Study of Emerging Markets,Financial Development,"O1, F3",Ali M. Kutan,Southern Illinois University-Edwardsville,Gonzalo Maturana,Emory University,Wenlan Qian,National University of Singapore,Francesco D'Acunto,Boston College,George Pennacchi,University of Illinois,,,Andres Liberman,Male,,,,,,NA,NA,NA,NA,NA
Andres Liberman,The Equilibrium Effects of Asymmetric Information: Evidence from Consumer Credit Markets,New York University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, L506",Econometric Society,"Consumer Finance:  Demand, Public Policy, and Market Equilibrium","D1, G2",Neale Mahoney,University of Chicago,,,,,,,,,,,Andres Liberman,Male,,,,,,NA,NA,NA,NA,NA
Andrew B. Bernard,The Origins of Firm Heterogeneity: A Production Network Approach,Dartmouth College,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M301",American Economic Association,"Markups, Firm Performance and International Trade","F1, L1",Julia Cajal-Grossi,Graduate Institute IHEID,Chad Syverson,University of Chicago,Sharat Ganapati,Dartmouth College and Georgetown University,Nina Pavcnik,Dartmouth College,,,,,Andrew B. Bernard,Male,,,,,,NA,NA,NA,NA,NA
Andrew B. Bernard,Churning and Reallocation in a Firm-to-Firm Production Network,Dartmouth College,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, A707",American Economic Association,New Data and New Facts for the Global Economy,F6,Natalia Ramondo,University of California-San Diego,,,,,,,,,,,Andrew B. Bernard,Male,,,,,,NA,NA,NA,NA,NA
Andrew B. Bernard,Heterogeneous Globalization: Offshoring and Reorganization,Dartmouth College,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 2",American Economic Association,"Foreign Investment, Technology Transfer, and Firm Reorganization","F2, F1",Caroline Freund,World Bank,Philip Luck,University of Colorado-Denver,Lee Branstetter,Carnegie Mellon University,Kun Jiang,University of Nottingham,Kyle Handley,University of Michigan-Ann Arbor,,,Andrew B. Bernard,Male,,,,,,NA,NA,NA,NA,NA
Andrew B. Bernard,The Geography of Collaboration,Dartmouth College,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Big Data in Spatial Economics,"F1, R1",Dave Donaldson,Massachusetts Institute of Technology,,,,,,,,,,,Andrew B. Bernard,Male,,,,,,NA,NA,NA,NA,NA
