paper_title,author,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation
Capabilities and Social Justice: Why Economics Needs Philosophy,Martha Nussbaum,University of Chicago,Jan 02 2014,6:30 pm,"Loews Philadelphia Hotel, Regency Ballroom A & B",Association for Social Economics,Opening Plenary Session and Reception,A1,Mark D. White,City University New York
Not Just Test Scores: Parents' Demand Response to School Quality Information,Iftikhar Hussain,University of Sussex,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 107-B",American Economic Association,Improving Student Performance,I2,Kristin Butcher,Wellesley College
High School Course Quality and Revealed Information,Jesse Bricker,Federal Reserve Board,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 107-B",American Economic Association,Improving Student Performance,I2,Kristin Butcher,Wellesley College
High School Course Quality and Revealed Information,Hannah Allerdice Bricker,Unaffiliated,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 107-B",American Economic Association,Improving Student Performance,I2,Kristin Butcher,Wellesley College
Educating Bright Students in Urban Schools,Kalena Cortes,Texas A&M University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 107-B",American Economic Association,Improving Student Performance,I2,Kristin Butcher,Wellesley College
Educating Bright Students in Urban Schools,Wael Moussa,Syracuse University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 107-B",American Economic Association,Improving Student Performance,I2,Kristin Butcher,Wellesley College
Educating Bright Students in Urban Schools,Jeffrey Weinstein,Syracuse University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 107-B",American Economic Association,Improving Student Performance,I2,Kristin Butcher,Wellesley College
Rational Addiction and Video Games,Micah Pollak,Indiana University-Northwest,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 107-B",American Economic Association,Improving Student Performance,I2,Kristin Butcher,Wellesley College
How Does Family Income Affect College Enrollment? Evidence from Timing of Parental Layoffs,Nate Hilger,Harvard University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-A",American Economic Association,Individual and Employer Responses to Unemployment,J6,Laura Kawano,US Department of Treasury,Ann Huff Stevens,University of California-Davis,Till von Wachter,University of California-Los Angeles
How Income Changes during Unemployment: Evidence from Tax Return Data,Laura Kawano,US Department of Treasury,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-A",American Economic Association,Individual and Employer Responses to Unemployment,J6,Laura Kawano,US Department of Treasury,Ann Huff Stevens,University of California-Davis,Till von Wachter,University of California-Los Angeles
How Income Changes during Unemployment: Evidence from Tax Return Data,Sara LaLumia,Williams College,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-A",American Economic Association,Individual and Employer Responses to Unemployment,J6,Laura Kawano,US Department of Treasury,Ann Huff Stevens,University of California-Davis,Till von Wachter,University of California-Los Angeles
Duration Dependence and Labor Market Conditions: Theory and Evidence from a Field Experiment,Kory Kroft,University of Toronto,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-A",American Economic Association,Individual and Employer Responses to Unemployment,J6,Laura Kawano,US Department of Treasury,Ann Huff Stevens,University of California-Davis,Till von Wachter,University of California-Los Angeles
Duration Dependence and Labor Market Conditions: Theory and Evidence from a Field Experiment,Fabian Lange,McGill University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-A",American Economic Association,Individual and Employer Responses to Unemployment,J6,Laura Kawano,US Department of Treasury,Ann Huff Stevens,University of California-Davis,Till von Wachter,University of California-Los Angeles
Duration Dependence and Labor Market Conditions: Theory and Evidence from a Field Experiment,Matthew J. Notowidigdo,University of Chicago,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-A",American Economic Association,Individual and Employer Responses to Unemployment,J6,Laura Kawano,US Department of Treasury,Ann Huff Stevens,University of California-Davis,Till von Wachter,University of California-Los Angeles
A Contribution to the Empirics of Reservation Wages,Alan B Krueger,Princeton University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-A",American Economic Association,Individual and Employer Responses to Unemployment,J6,Laura Kawano,US Department of Treasury,Ann Huff Stevens,University of California-Davis,Till von Wachter,University of California-Los Angeles
A Contribution to the Empirics of Reservation Wages,Andreas Mueller,Columbia University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-A",American Economic Association,Individual and Employer Responses to Unemployment,J6,Laura Kawano,US Department of Treasury,Ann Huff Stevens,University of California-Davis,Till von Wachter,University of California-Los Angeles
"Why do Regions Vary in their Response to Crowdfunding? The Young, Restless, and Creative",Ajay Agrawal,University of Toronto,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
"Why do Regions Vary in their Response to Crowdfunding? The Young, Restless, and Creative",Christian Catalini,Massachusetts Institute of Technology,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
"Why do Regions Vary in their Response to Crowdfunding? The Young, Restless, and Creative",Avi Goldfarb,University of Toronto,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
Retractions,Pierre Azoulay,Massachusetts Institute of Technology and NBER,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
Retractions,Jeffrey Furman,Boston University and NBER,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
Retractions,Joshua Krieger,Massachusetts Institute of Technology,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
Retractions,Fiona Murray,Massachusetts Institute of Technology,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
"Buy, Keep or Sell: Economic Growth and the Market for Ideas",Ufuk Akcigit,University of Pennsylvania,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
"Buy, Keep or Sell: Economic Growth and the Market for Ideas",Murat Alp Celik,University of Pennsylvania,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
"Buy, Keep or Sell: Economic Growth and the Market for Ideas",Jeremy Greenwood,University of Pennsylvania,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
Invisible Innovators: Historical Evidence from Mechanized Reapers and Cloud Computing,Richard Hunt,University of Colorado-Boulder,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
The causal effect of labor unions on innovation,Daniel Bradley,University of South Florida,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
The causal effect of labor unions on innovation,Incheol Kim,University of South Florida,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
The causal effect of labor unions on innovation,Xuan Tian,Indiana University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha
Good and Bad Uncertainty: Macroeconomic and Financial Market Implications,Gill Segal,University of Pennsylvania,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Macroeconomic Uncertainty and Asset Prices,G1,Ivan Shaliastovich,University of Pennsylvania
Good and Bad Uncertainty: Macroeconomic and Financial Market Implications,Ivan Shaliastovich,University of Pennsylvania,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Macroeconomic Uncertainty and Asset Prices,G1,Ivan Shaliastovich,University of Pennsylvania
Good and Bad Uncertainty: Macroeconomic and Financial Market Implications,Amir Yaron,University of Pennsylvania,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Macroeconomic Uncertainty and Asset Prices,G1,Ivan Shaliastovich,University of Pennsylvania
One-Sided Risk Shocks,Jesus Fernandez-Villaverde,University of Pennsylvania,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Macroeconomic Uncertainty and Asset Prices,G1,Ivan Shaliastovich,University of Pennsylvania
One-Sided Risk Shocks,Pablo Guerron,Federal Reserve Bank of Philadelphia,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Macroeconomic Uncertainty and Asset Prices,G1,Ivan Shaliastovich,University of Pennsylvania
One-Sided Risk Shocks,Juan Rubio-Ramirez,Duke University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Macroeconomic Uncertainty and Asset Prices,G1,Ivan Shaliastovich,University of Pennsylvania
"Uncertainty Shocks, Asset Supply and Pricing over the Business Cycle",Francesco Bianchi,Duke University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Macroeconomic Uncertainty and Asset Prices,G1,Ivan Shaliastovich,University of Pennsylvania
"Uncertainty Shocks, Asset Supply and Pricing over the Business Cycle",Cosmin Ilut,Duke University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Macroeconomic Uncertainty and Asset Prices,G1,Ivan Shaliastovich,University of Pennsylvania
"Uncertainty Shocks, Asset Supply and Pricing over the Business Cycle",Martin Schneider,Stanford University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Macroeconomic Uncertainty and Asset Prices,G1,Ivan Shaliastovich,University of Pennsylvania
Does Uncertainty Reduce Growth? Using Disasters as Natural Experiments,Scott R. Baker,Stanford University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Macroeconomic Uncertainty and Asset Prices,G1,Ivan Shaliastovich,University of Pennsylvania
Does Uncertainty Reduce Growth? Using Disasters as Natural Experiments,Nicholas Bloom,Stanford University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-B",American Economic Association,Macroeconomic Uncertainty and Asset Prices,G1,Ivan Shaliastovich,University of Pennsylvania
Enhanced Stress Testing and Financial Stability,Matthew Pritsker,Federal Reserve Bank of Boston,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-A",American Economic Association,Measuring Systemic Risk,G2,René Stulz,Ohio State University,Sanjiv R. Das,Santa Clara University,Mark J. Flannery,University of Florida,Albert S. Kyle,University of Maryland,Rene M. Stulz,Ohio State University
How Likely is Contagion in Financial Networks?,Paul Glasserman,Columbia University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-A",American Economic Association,Measuring Systemic Risk,G2,René Stulz,Ohio State University,Sanjiv R. Das,Santa Clara University,Mark J. Flannery,University of Florida,Albert S. Kyle,University of Maryland,Rene M. Stulz,Ohio State University
How Likely is Contagion in Financial Networks?,H. Peyton Young,University of Oxford,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-A",American Economic Association,Measuring Systemic Risk,G2,René Stulz,Ohio State University,Sanjiv R. Das,Santa Clara University,Mark J. Flannery,University of Florida,Albert S. Kyle,University of Maryland,Rene M. Stulz,Ohio State University
Taking the risk out of systemic risk measurement,Levent Guntay,Federal Deposit Insurance Corporation,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-A",American Economic Association,Measuring Systemic Risk,G2,René Stulz,Ohio State University,Sanjiv R. Das,Santa Clara University,Mark J. Flannery,University of Florida,Albert S. Kyle,University of Maryland,Rene M. Stulz,Ohio State University
Taking the risk out of systemic risk measurement,Paul H. Kupiec,The American Enterprise Institute,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-A",American Economic Association,Measuring Systemic Risk,G2,René Stulz,Ohio State University,Sanjiv R. Das,Santa Clara University,Mark J. Flannery,University of Florida,Albert S. Kyle,University of Maryland,Rene M. Stulz,Ohio State University
Can Top-down Banking Stress Tests Be Informative?,Pavel S. Kapinos,Federal Deposit Insurance Corporation,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-A",American Economic Association,Measuring Systemic Risk,G2,René Stulz,Ohio State University,Sanjiv R. Das,Santa Clara University,Mark J. Flannery,University of Florida,Albert S. Kyle,University of Maryland,Rene M. Stulz,Ohio State University
Can Top-down Banking Stress Tests Be Informative?,Oscar A. Mitnik,Federal Deposit Insurance Corporation,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 201-A",American Economic Association,Measuring Systemic Risk,G2,René Stulz,Ohio State University,Sanjiv R. Das,Santa Clara University,Mark J. Flannery,University of Florida,Albert S. Kyle,University of Maryland,Rene M. Stulz,Ohio State University
Estimation of an Education Production Function under Random Assignment with Selection,Eleanor Choi,Hanyang University,Jan 03 2014,8:00 am,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,Microeconometrics: Theory and Applications,C2,Bidisha Mandal,Washington State University
