Gender Diversity and Skill Contribution to Corporate Boards,Laura Starks,University of Texas-Austin,Jan 03 2016,8:00 am,"Hilton Union Square, Golden Gate 6 & 7",American Economic Association,"Gender in Corporation Management (G3, J4)",,Marianne Bertrand,University of Chicago,Francisco Perez-Gonzalez,Instituto Tecnológico Autónomo de México,David Yermack,New York University,Carola Frydman,Northwestern University,Glenn Ellison,Massachusetts Institute of Technology
Golf Buddies and Board Diversity,Sumit Agarwal,National University of Singapore,Jan 03 2016,8:00 am,"Hilton Union Square, Golden Gate 6 & 7",American Economic Association,"Gender in Corporation Management (G3, J4)",,Marianne Bertrand,University of Chicago,Francisco Perez-Gonzalez,Instituto Tecnológico Autónomo de México,David Yermack,New York University,Carola Frydman,Northwestern University,Glenn Ellison,Massachusetts Institute of Technology
Golf Buddies and Board Diversity,Wenlan Qian,National University of Singapore,Jan 03 2016,8:00 am,"Hilton Union Square, Golden Gate 6 & 7",American Economic Association,"Gender in Corporation Management (G3, J4)",,Marianne Bertrand,University of Chicago,Francisco Perez-Gonzalez,Instituto Tecnológico Autónomo de México,David Yermack,New York University,Carola Frydman,Northwestern University,Glenn Ellison,Massachusetts Institute of Technology
Golf Buddies and Board Diversity,David M. Reeb,National University of Singapore,Jan 03 2016,8:00 am,"Hilton Union Square, Golden Gate 6 & 7",American Economic Association,"Gender in Corporation Management (G3, J4)",,Marianne Bertrand,University of Chicago,Francisco Perez-Gonzalez,Instituto Tecnológico Autónomo de México,David Yermack,New York University,Carola Frydman,Northwestern University,Glenn Ellison,Massachusetts Institute of Technology
Golf Buddies and Board Diversity,Tien Foo Sing,National University of Singapore,Jan 03 2016,8:00 am,"Hilton Union Square, Golden Gate 6 & 7",American Economic Association,"Gender in Corporation Management (G3, J4)",,Marianne Bertrand,University of Chicago,Francisco Perez-Gonzalez,Instituto Tecnológico Autónomo de México,David Yermack,New York University,Carola Frydman,Northwestern University,Glenn Ellison,Massachusetts Institute of Technology
Women in Finance,Renée B. Adams,University of New South Wales,Jan 03 2016,8:00 am,"Hilton Union Square, Golden Gate 6 & 7",American Economic Association,"Gender in Corporation Management (G3, J4)",,Marianne Bertrand,University of Chicago,Francisco Perez-Gonzalez,Instituto Tecnológico Autónomo de México,David Yermack,New York University,Carola Frydman,Northwestern University,Glenn Ellison,Massachusetts Institute of Technology
Women in Finance,Tom Kirchmaier,University of Manchester,Jan 03 2016,8:00 am,"Hilton Union Square, Golden Gate 6 & 7",American Economic Association,"Gender in Corporation Management (G3, J4)",,Marianne Bertrand,University of Chicago,Francisco Perez-Gonzalez,Instituto Tecnológico Autónomo de México,David Yermack,New York University,Carola Frydman,Northwestern University,Glenn Ellison,Massachusetts Institute of Technology
A Model of the Reserve Asset,Zhiguo He,University of Chicago,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
A Model of the Reserve Asset,Arvind Krishnamurthy,University of Stanford,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
A Model of the Reserve Asset,Konstantin Milbradt,Northwestern University,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
Secular Stagnation and International Financial Markets,Gauti Eggertsson,Brown University,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
Secular Stagnation and International Financial Markets,Neil Mehrotra,Brown University,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
Secular Stagnation and International Financial Markets,Lawrence Summers,Harvard University,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
The Sovereign-Bank Diabolical Loop and Flight to Safety Capital Flows: European Safe Bonds (ESBies),Markus K. Brunnermeier,Princeton University,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
The Sovereign-Bank Diabolical Loop and Flight to Safety Capital Flows: European Safe Bonds (ESBies),Luis Garicano,London School of Economics,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
The Sovereign-Bank Diabolical Loop and Flight to Safety Capital Flows: European Safe Bonds (ESBies),Stijn Van Nieuwerburgh,New York University,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
The Sovereign-Bank Diabolical Loop and Flight to Safety Capital Flows: European Safe Bonds (ESBies),Philip R. Lane,Trinity College,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
The Sovereign-Bank Diabolical Loop and Flight to Safety Capital Flows: European Safe Bonds (ESBies),Marco Pagano,University of Napoli,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
Global Imbalances and Currency Wars at the ZLB,Ricardo Caballero,Massachusetts Institute of Technology,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
Global Imbalances and Currency Wars at the ZLB,Emmanuel Farhi,Harvard University,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
Global Imbalances and Currency Wars at the ZLB,Pierre-Olivier Gourinchas,University of California-Berkeley,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite B",American Economic Association,Global Reserve Assets in a Low Interest Rate World,A1,Pierre-Olivier Gourinchas,University of California-Berkeley,Manuel Amador,Federal Reserve Bank of Minneapolis,Matteo Maggiori,Harvard University,Jeremy Stein,Harvard University,Mark Gertler,New York University
Crisis and Collapse in the Long Run: Some Microeconomic Evidence,Raghuram Rajan,Reserve Bank of India and University of Chicago,Jan 03 2016,8:00 am,"Hilton Union Square, Continental Ballroom 4",American Economic Association,"Historical Perspectives on Financial Crisis, Banks and Regulation (E5, N2)",,Gary Richardson,Federal Reserve Bank of Richmond,Christoffer Koch,Federal Reserve Bank of Dallas,Jonathan Rose,Federal Reserve Board,Gregor Matvos,University of Chicago,Kinda Hachem,University of Chicago
Crisis and Collapse in the Long Run: Some Microeconomic Evidence,Rodney Ramcharan,University of Southern California,Jan 03 2016,8:00 am,"Hilton Union Square, Continental Ballroom 4",American Economic Association,"Historical Perspectives on Financial Crisis, Banks and Regulation (E5, N2)",,Gary Richardson,Federal Reserve Bank of Richmond,Christoffer Koch,Federal Reserve Bank of Dallas,Jonathan Rose,Federal Reserve Board,Gregor Matvos,University of Chicago,Kinda Hachem,University of Chicago
What Ends Banking Panics?,Gary Gorton,Yale University,Jan 03 2016,8:00 am,"Hilton Union Square, Continental Ballroom 4",American Economic Association,"Historical Perspectives on Financial Crisis, Banks and Regulation (E5, N2)",,Gary Richardson,Federal Reserve Bank of Richmond,Christoffer Koch,Federal Reserve Bank of Dallas,Jonathan Rose,Federal Reserve Board,Gregor Matvos,University of Chicago,Kinda Hachem,University of Chicago
What Ends Banking Panics?,Ellis Tallman,Oberlin College and Federal Reserve Bank of Cleveland,Jan 03 2016,8:00 am,"Hilton Union Square, Continental Ballroom 4",American Economic Association,"Historical Perspectives on Financial Crisis, Banks and Regulation (E5, N2)",,Gary Richardson,Federal Reserve Bank of Richmond,Christoffer Koch,Federal Reserve Bank of Dallas,Jonathan Rose,Federal Reserve Board,Gregor Matvos,University of Chicago,Kinda Hachem,University of Chicago
Interbank Markets and Banking Crises: New Evidence on the Establishment and Impact of the Federal Reserve,Mark Carlson,Bank for International Settlements and Federal Reserve Board,Jan 03 2016,8:00 am,"Hilton Union Square, Continental Ballroom 4",American Economic Association,"Historical Perspectives on Financial Crisis, Banks and Regulation (E5, N2)",,Gary Richardson,Federal Reserve Bank of Richmond,Christoffer Koch,Federal Reserve Bank of Dallas,Jonathan Rose,Federal Reserve Board,Gregor Matvos,University of Chicago,Kinda Hachem,University of Chicago
Interbank Markets and Banking Crises: New Evidence on the Establishment and Impact of the Federal Reserve,David Wheelock,Federal Reserve Bank of St. Louis,Jan 03 2016,8:00 am,"Hilton Union Square, Continental Ballroom 4",American Economic Association,"Historical Perspectives on Financial Crisis, Banks and Regulation (E5, N2)",,Gary Richardson,Federal Reserve Bank of Richmond,Christoffer Koch,Federal Reserve Bank of Dallas,Jonathan Rose,Federal Reserve Board,Gregor Matvos,University of Chicago,Kinda Hachem,University of Chicago
Commercial Bank Leverage and Regulatory Regimes: Comparative Evidence from the Great Depression and Great Recession,Christoffer Koch,Federal Reserve Bank of Dallas,Jan 03 2016,8:00 am,"Hilton Union Square, Continental Ballroom 4",American Economic Association,"Historical Perspectives on Financial Crisis, Banks and Regulation (E5, N2)",,Gary Richardson,Federal Reserve Bank of Richmond,Christoffer Koch,Federal Reserve Bank of Dallas,Jonathan Rose,Federal Reserve Board,Gregor Matvos,University of Chicago,Kinda Hachem,University of Chicago
Commercial Bank Leverage and Regulatory Regimes: Comparative Evidence from the Great Depression and Great Recession,Gary Richardson,Federal Reserve Bank of Richmond,Jan 03 2016,8:00 am,"Hilton Union Square, Continental Ballroom 4",American Economic Association,"Historical Perspectives on Financial Crisis, Banks and Regulation (E5, N2)",,Gary Richardson,Federal Reserve Bank of Richmond,Christoffer Koch,Federal Reserve Bank of Dallas,Jonathan Rose,Federal Reserve Board,Gregor Matvos,University of Chicago,Kinda Hachem,University of Chicago
Commercial Bank Leverage and Regulatory Regimes: Comparative Evidence from the Great Depression and Great Recession,Patrick Van Horn,Southwestern University,Jan 03 2016,8:00 am,"Hilton Union Square, Continental Ballroom 4",American Economic Association,"Historical Perspectives on Financial Crisis, Banks and Regulation (E5, N2)",,Gary Richardson,Federal Reserve Bank of Richmond,Christoffer Koch,Federal Reserve Bank of Dallas,Jonathan Rose,Federal Reserve Board,Gregor Matvos,University of Chicago,Kinda Hachem,University of Chicago
Financial Sector Pay and Labor Income Inequality: Evidence from Europe,Oliver Denk,OECD,Jan 03 2016,8:00 am,"Hilton Union Square, Franciscan C",American Economic Association,Income and Wealth Distribution,H2,Richard V. Burkhauser,Cornell University
Who Are the Top 1% Earners?,Oliver Denk,OECD,Jan 03 2016,8:00 am,"Hilton Union Square, Franciscan C",American Economic Association,Income and Wealth Distribution,H2,Richard V. Burkhauser,Cornell University
Optimal Taxation of Capital Income when Capital Returns are Heterogeneous,Aart Gerritsen,Max Planck Institute for Tax Law and Public Finance,Jan 03 2016,8:00 am,"Hilton Union Square, Franciscan C",American Economic Association,Income and Wealth Distribution,H2,Richard V. Burkhauser,Cornell University
Optimal Taxation of Capital Income when Capital Returns are Heterogeneous,Bas Jacobs,Erasmus University Rotterdam,Jan 03 2016,8:00 am,"Hilton Union Square, Franciscan C",American Economic Association,Income and Wealth Distribution,H2,Richard V. Burkhauser,Cornell University
Optimal Taxation of Capital Income when Capital Returns are Heterogeneous,Alexandra Rusu,Erasmus University Rotterdam,Jan 03 2016,8:00 am,"Hilton Union Square, Franciscan C",American Economic Association,Income and Wealth Distribution,H2,Richard V. Burkhauser,Cornell University
Optimal Taxation of Capital Income when Capital Returns are Heterogeneous,Kevin Spiritus,University of Leuven,Jan 03 2016,8:00 am,"Hilton Union Square, Franciscan C",American Economic Association,Income and Wealth Distribution,H2,Richard V. Burkhauser,Cornell University
Behavioral Responses to Wealth Transfer Taxation: Bunching Evidence from Germany,Ulrich Glogowsky,University of Erlangen-Nuremberg,Jan 03 2016,8:00 am,"Hilton Union Square, Franciscan C",American Economic Association,Income and Wealth Distribution,H2,Richard V. Burkhauser,Cornell University
The Piketty Transition,Daniel R. Carroll,Federal Reserve Bank of Cleveland,Jan 03 2016,8:00 am,"Hilton Union Square, Franciscan C",American Economic Association,Income and Wealth Distribution,H2,Richard V. Burkhauser,Cornell University
"Firms' Heterogeneity, Incomplete Information, and Pass-Through",Stefania Garetto,Boston University,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite A",American Economic Association,International Trade and Macroeconomics,F4,Fabio Ghironi,University of Washington and NBER,Julien Martin,ESG UQAM,Paul R. Bergin,University of California-Davis and NBER,Stefania Garetto,Boston University,Giancarlo Corsetti,University of Cambridge and CEPR
"Trade, Unemployment and Monetary Policy",Matteo Cacciatore,HEC Montreal,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite A",American Economic Association,International Trade and Macroeconomics,F4,Fabio Ghironi,University of Washington and NBER,Julien Martin,ESG UQAM,Paul R. Bergin,University of California-Davis and NBER,Stefania Garetto,Boston University,Giancarlo Corsetti,University of Cambridge and CEPR
"Trade, Unemployment and Monetary Policy",Fabio Ghironi,University of Washington and NBER,Jan 03 2016,8:00 am,"Hilton Union Square, Yosemite A",American Economic Association,International Trade and Macroeconomics,F4,Fabio Ghironi,University of Washington and NBER,Julien Martin,ESG UQAM,Paul R. Bergin,University of California-Davis and NBER,Stefania Garetto,Boston University,Giancarlo Corsetti,University of Cambridge and CEPR
