"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Alvin","Alvin E. Roth","Matching with Couples: Stability and Incentives in Large Markets","Harvard University","Jan 07 2011","8:00 AM","Sheraton, Silver","American Economic Association","Frontiers of Matching Theory","C7","Muriel Niederle","Stanford University","Itai Ashlagi","Massachusetts Institute of Technology","John William Hatfield","Stanford Graduate School of Business","Federico Echenique","Division of the Humanities and Social Sciences, California Institute of Technology","Utku Unver","Department of Economics, Boston College","","","ALVIN",186,0,1,0,186,1,0,1,0
"Alvin","Alvin E. Roth","School Choice in San Francisco: Top Trading Cycles and Diversity","Harvard University","Jan 07 2011","8:00 AM","Sheraton, Silver","American Economic Association","Frontiers of Matching Theory","C7","Muriel Niederle","Stanford University","Itai Ashlagi","Massachusetts Institute of Technology","John William Hatfield","Stanford Graduate School of Business","Federico Echenique","Division of the Humanities and Social Sciences, California Institute of Technology","Utku Unver","Department of Economics, Boston College","","","ALVIN",186,0,1,0,186,1,0,1,0
"Alyson","Alyson C. Ma","The Role of Trade Costs in Global Production Networks: Evidence from China’s Processing Trade Regime","University of San Diego","Jan 08 2011","10:15 AM","Hyatt Regency, Agate C","Chinese Economists Society","The Role of Trade in China's Growth Experience","F1","Bruce Reynolds","University of Virginia and IIEP","Geng Xiao","Brookings Institution and Columbia University","Baoyun Qiao","Georgia State University","Hiau Looi Kee","World Bank","Keunsuk Chung","Ulsan National Institute of Science and Technology","Gary Jefferson","Brandeis University","ALYSON",0,64,0,1,64,0,1,0,1
"Alyssa","Alyssa Schneebaum","Household Specialization: A Comparison of Opposite-Sex and Same-Sex Couples Using Propensity-Score Matching","University of Massachusetts-Amherst","Jan 08 2011","12:30 PM","Sheraton, Colorado","International Association for Feminist Economics","Gender Constructions","J7","Eudine Barriteau","University of West Indies – Cave Hill, Barbados","Elissa Braunstein","Colorado State University","Randy Albelda","University of Massachusetts-Boston","","","","","","","ALYSSA",0,311,0,1,311,0,1,0,1
"Alyssa","Alyssa Schneebaum","Are Gay People Happy?","University of Massachusetts-Amherst","Jan 08 2011","12:30 PM","Sheraton, Colorado","International Association for Feminist Economics","Gender Constructions","J7","Eudine Barriteau","University of West Indies – Cave Hill, Barbados","Elissa Braunstein","Colorado State University","Randy Albelda","University of Massachusetts-Boston","","","","","","","ALYSSA",0,311,0,1,311,0,1,0,1
"Amalia","Amalia Miller","Chipping Away at the Glass Ceiling: Gender Spillovers in Corporate Leadership","University of Virginia","Jan 08 2011","10:15 AM","Sheraton, Director's Row I","American Economic Association","Gender and Labor Markets","J7","Nicole Fortin","University of British Columbia","Joyce Jacobsen","Wesleyan University","Wayne Grove","Le Moyne College","Saranna Thornton","Hampden-Sydney College","Kai Li","University of British Columbia","","","AMALIA",0,33,0,1,33,0,1,0,1
"Amanda","Amanda Tattersall","Community Unionism Through Powerful Coalitions: Union Engagement in Australia and Beyond","University of Sydney","Jan 07 2011","2:30 PM","Westin Tabor, Curtis","Labor & Employment Relations Association","Community Unionism: A Cross-National Comparative Analysis","J5","Maite Tapia","Cornell University","Lowell Turner","Cornell University","","","","","","","","","AMANDA",4,1461,0.0027304,0.9972696,1465,0,1,0,1
"Amanda","Amanda E Kowalski","Estimating the Tradeoff Between Risk Protection and Moral Hazard with a Nonlinear Budget Set Model of Health Insurance","Yale University","Jan 07 2011","8:00 AM","Sheraton, Columbine","American Economic Association","Health Insurance and Public Policy","I1","Amitabh Chandra","Harvard University","Robert Town","University of Minnesota","Amitabh Chandra","Harvard University","Claudio Lucarelli","Cornell University","","","","","AMANDA",4,1461,0.0027304,0.9972696,1465,0,1,0,1
"Amanda","Amanda Kowalski","The Impact of Health Care Reform on Hospital and Preventive Care: Evidence from Massachusetts","Yale University","Jan 09 2011","10:15 AM","Hyatt Regency, Capitol 7","Health Economics Research Organization/American Economic Association","Health Care Reform Issues","I1","Donald Yett","University of Southern California","Joseph Newhouse","Harvard University","Martin Gaynor","Carnegie Mellon University","Jon Gruber","Massachusetts Institute of Technology","","","","","AMANDA",4,1461,0.0027304,0.9972696,1465,0,1,0,1
"Amanda","Amanda L. Ross","The Impact of Housing Vouchers on Mobility and Neighborhood Attributes","Syracuse University","Jan 08 2011","2:30 PM","Marriott, Denver Suite V & VI","American Real Estate & Urban Economic Association","Mobility and Housing Markets","R2","Thomas Davidoff","University of British Columbia","Albert Saiz","University of Pennsylvania","Thomas Davidoff","University of British Columbia","Emek Basker","University of Missouri","Melissa Kearney","University of Maryland","","","AMANDA",4,1461,0.0027304,0.9972696,1465,0,1,0,1
"Amanda","Amanda Ross","Do State Taxes Affect Entrepreneurship? Estimates from a Border Model with Agglomeration Economies","Syracuse University","Jan 08 2011","2:30 PM","Marriott, Denver Suite I & II","American Real Estate & Urban Economic Association/American Economic Association","Agglomeration and Entrepreneurship","O4","Stuart Rosenthal","Syracuse University","Esteban Rossi-Hansberg","Princeton University","Curtis Simon","Clemson University","Francois Ortalo-Magne","University of Wisconsin","Jan Brueckner","University of California-Irvine","","","AMANDA",4,1461,0.0027304,0.9972696,1465,0,1,0,1
"Amanda","Amanda E Kowalski","Individually Mandated Health Insurance and the Labor Market: Evidence from the Massachusetts Reform","Yale University","Jan 07 2011","8:00 AM","Sheraton, Columbine","American Economic Association","Health Insurance and Public Policy","I1","Amitabh Chandra","Harvard University","Robert Town","University of Minnesota","Amitabh Chandra","Harvard University","Claudio Lucarelli","Cornell University","","","","","AMANDA",4,1461,0.0027304,0.9972696,1465,0,1,0,1
"Amelie","Amelie F. Constant","Ethnic Identity and Reservation Wages of First and Second Generation Migrants","DIW DC and George Washington University","Jan 08 2011","8:00 AM","Sheraton, Denver","American Economic Association","Ethnicity, Identity, and the Labor Market","J1","Laura Argys","University of Colorado-Denver","Ulf Rinne","IZA","Randall Akee","Tufts University","Murat Iyigun","University of Colorado-Boulder","Robert W. Fairlie","University of California-Santa Cruz","","","AMELIE",0,17,0,1,17,0,1,0,1
"Amir","Amir E. Khandani","Consumer Credit Risk Models Via Machine-Learning Algorithms","Massachusetts Institute of Technology","Jan 08 2011","2:30 PM","Marriott, Colorado Salons I & J","American Finance Association","Mortgage Underwriting and Securitization","G2","Nancy Wallace","University of California, Berkeley","Jefferson Duarte","Rice University","Alexei Tchistyi","University of California-Berkeley","Robert Novy-Marx","University of Chicago","","","","","AMIR",126,1,0.992126,0.007874,127,1,0,1,0
"Amit","Amit Batabyal","Asymmetric Information, Entreprenurial Activity and the Scope of Fiscal Policy in an Open Regional Economy","Rochester Institute of Technology","Jan 07 2011","10:15 AM","Hyatt Regency, Agate C","Association of Indian Economics & Financial Studies","Economic Policy, Productivity and Growth","O4","Kusum Ketkar","AIEFS, Executive Director","Madanmohan Ghosh","Department of Finance, Canada","Usha Nair-Richert","Georgia Institute of Technology","Meenakshi Rishi","Seattle University","Rajeev Sooreea","Pennsylvania State University","Banani Nandi","AT&T Shannon Laboratories","AMIT",160,2,0.9876543,0.0123457,162,1,0,1,0
"Amitava","Amitava Dutt","Macroeconomic Theory after the Crisis","University of Notre Dame","Jan 08 2011","10:15 AM","Hyatt Regency, Capitol 3","Union for Radical Political Economists/American Economic Association","Macroeconomics after the Crisis","E3","Fred Moseley","Mount Holyoke College","Benjamin Friedman","Harvard University","Robert Gordon","Northwestern University","Kevin Hoover","Duke University","","","","","AMITAVA",2,0,1,0,2,1,0,1,0
"Amy","Amy Higginbotham","Obesity and Academic Achievement","West Virginia University","Jan 07 2011","10:15 AM","Sheraton, Director's Row I","American Economic Association","Youth Health Conditions","I1","Charles Courtemanche","University of North Carolina-Greensboro","","","","","","","","","","","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"Amy","Amy K. Dittmar","The Changing of the Boards: The Value Effect of a Massive Exogenous Shock","University of Michigan","Jan 09 2011","1:00 PM","Sheraton, Director's Row H","American Economic Association","Gender Differences","J7","Alexandra Bernasek","Colorado State University","","","","","","","","","","","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"Amy","Amy K. Dittmar","The Dynamics of Cash","University of Michigan-Ann Arbor","Jan 08 2011","2:30 PM","Marriott, Colorado Salons G & H","American Finance Association","Capital Structure - Beyond Debt and Equity","G3","Gustavo Manso","Massachusetts Institute of Technology","Murillo Campello","University of Illinois-Urbana-Champaign","Hui Chen","Massachusetts Institute of Technology","Dmitry Livdan","University of California-Berkeley","Stewart Myers","Massachusetts Institute of Technology","","","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"Amy","Amy Rauer","Marriage and Economic Well-Being at Older Ages","Auburn University","Jan 09 2011","10:15 AM","Sheraton, Terrace","American Economic Association","Gender and the Economics of the Household and Family","J4","Shoshana Grossbard","San Diego State University","Robert Pollak","Washington University","Olivia Mitchell","University of Pennsylvania","Shelly Lundberg","University of Washington","Nabanita Datta Gupta","Aarhus University","","","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"Amy","Amy Ando","Environmental Feedback and Consumer Demand for Green Technology: Adoption of Rain Barrels from Stormwater Control","University of Illinois, Urbana-Champaign","Jan 07 2011","2:30 PM","Hyatt Regency, Capitol 6","Association of Environmental & Resource Economists","Consumer Demand and Conservation","Q3","Severin Borenstein","University of California, Berkeley","Severin Borenstein","University of California-Berkeley","Sheila Olmstead","Resources for the Future","Mark Jacobsen","University of California-San Diego","Ian Parry","Resources for the Future","Richard Ready","Pennsylvania State University","AMY",2,1429,0.0013976,0.9986024,1431,0,1,0,1
"An","An Yan","Advertising, Investor Recognition, and Stock Returns","Fordham University","Jan 09 2011","10:15 AM","Marriott, Colorado Salon F","American Finance Association","Behavioral Finance - Individual Behavior","G1","Tyler Shumway","University of Michigan at Ann Arbor","Denis Sosyura","University of Michigan-Ann Arbor","Blake LeBaron","Brandeis University","Noah Stoffman","Indiana University-Bloomington","Brian Boyer","Brigham Young University","","","AN",5,6,0.4545455,0.5454546,11,0,0,0,0
"Ana","Ana Espinola-Arredondo","A Tale of Two Externalities: Environmental Policy and Market Structure","Washington State University","Jan 08 2011","2:30 PM","Hyatt Regency, Capitol 6","Association of Environmental & Resource Economists","Competitiveness and the Environment","Q5","Carolyn Fischer","Resources for the Future","Lori Bennear","Duke University","Mario Teisl","University of Maine","Carolyn Fischer","Resources for the Future","Alexander Pfaff","Duke University","","","ANA",2,788,0.0025316,0.9974684,790,0,1,0,1
"Anastasia","Anastasia S. Zervou","Financial Market Segmentation, Stock Market Volatility and the Role of Monetary Policy","Texas A&M University","Jan 08 2011","10:15 AM","Sheraton, Century","American Economic Association","Monetary Policy","E3","Peter Rousseau","Vanderbilt University","","","","","","","","","","","ANASTASIA",0,148,0,1,148,0,1,0,1
"Anca","Anca Cristea","Trade Growth and Its Effect on Greenhouse Gas Emissions from International Transport","Purdue University","Jan 08 2011","10:15 AM","Sheraton, Biltmore","Transportation & Public Utilities Group/American Economic Association","Recent Developments in Transportation","L9","Wesley Wilson","University of Oregon","Bruce A. Blonigen","University of Oregon and NBER","Clifford Winston","Brookings Institution","James Peoples","University of Wisconsin-Milwaukee","Jeffrey Cohen","University of Hartford","","","ANCA",0,9,0,1,9,0,1,0,1
"Anders","Anders Böhlmark","The Headmaster Ritual","Stockholm University","Jan 08 2011","8:00 AM","Sheraton, Gold","American Economic Association","Schools","I2","Peter McHenry","College of William & Mary","","","","","","","","","","","ANDERS",20,0,1,0,20,1,0,1,0
"Andre","Andre Mollick","Mexico's Regional Convergence after NAFTA: A Dynamic Panel Data Analysis","University of Texas-Pan American","Jan 08 2011","2:30 PM","Hyatt Regency, Granite A","National Economic Association/American Society of Hispanic Economists","International Economic Issues: Africa and Latin America","F4","Sandra Rivera","U.S. International Trade Commission","Carlos Seiglie","Rutgers University","Alberto Davila","University of Texas-Pan American","David J. Molina","University of North Texas","Sue Stockly","Eastern New Mexico University","Edward Ghartey","University of West Indies","ANDRE",598,5,0.9917081,0.0082919,603,1,0,1,0
