"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Alexandra","Alexandra Rusu","Optimal Taxation of Capital Income when Capital Returns are Heterogeneous","Erasmus University Rotterdam","Jan 03 2016","8:00 AM","Hilton Union Square, Franciscan C","American Economic Association","Income and Wealth Distribution","H2","Richard V. Burkhauser","Cornell University","","","","","","","","","","","ALEXANDRA",1,606,0.0016474,0.9983525,607,0,1,0,1
"Alexandra","Alexandra van Geen","Born to Lead? Gender Differences in Incentive Provision and Its Evaluation","Erasmus University","Jan 04 2016","8:00 AM","Hilton Union Square, Continental Ballroom 4","American Economic Association","Gender at Work: Evidence from Experimental Economics (C9, J7)","","Catherine Eckel","Texas A&M University","Christine Exley","Stanford University","Anat Bracha","Federal Reserve Bank of Boston","Katherine Coffman","Ohio State University","Alexandra van Geen","Erasmus University","","","ALEXANDRA",1,606,0.0016474,0.9983525,607,0,1,0,1
"Alexandra","Alexandra van Geen","Risk in the Background: How Men and Women Respond","Erasmus University","Jan 04 2016","2:30 PM","Hilton Union Square, Franciscan C","American Economic Association","Experimental Gender Economics (C9, D8)","","Muriel Niederle","Stanford University","Johanna Mollerstrom","George Mason University","Maria Recalde","International Food Policy Research Institute","Anya Samek","University of Southern Califiornia","Olga Shurchkov","Wellesley College","","","ALEXANDRA",1,606,0.0016474,0.9983525,607,0,1,0,1
"Alexandria","Alexandria Zhang","The Recent Decline of Residential Mobility and Job Switching","Johns Hopkins University","Jan 03 2016","2:30 PM","Marriott Marquis, Sierra I","Society of Government Economists","Changes in the Labor Market (J3, J6)","","Amelie Constant","Institute for the Study of Labor","Robert G. Valletta","Federal Reserve Bank of San Francisco","Kristin McCue","U.S. Census Bureau","Brad Hershbein","Upjohn Institute","Ananth Seshadri","University of Wisconsin-Madison","","","ALEXANDRIA",0,73,0,1,73,0,1,0,1
"Alexandru","Alexandru Nichifor","Full Substitutability in Trading Networks","University of St Andrews","Jan 04 2016","8:00 AM","Hilton Union Square, Union Square 20","Econometric Society","Advances in Matching Theory","A1","Alessandro Pavan","Northwestern University","","","","","","","","","","","ALEXANDRU",15,0,1,0,15,1,0,1,0
"Alexei","Alexei Alexandrov","The Effects of Interest Rate Changes and Add-on Fee Regulation on Consumer Behavior in the U.S. Credit Card Market","Consumer Financial Protection Bureau","Jan 04 2016","2:30 PM","Hilton Union Square, Union Square 23 & 24","Industrial Organization Society","Industrial Organization of Financial Services (L1, L8)","","Elizabeth Kiser","Federal Reserve Board","Chaehee Shin","Federal Reserve Board","Marc Rysman","Boston University","Jean Francois Houde","University of Pennsylvania","Judith Chevalier","Yale University","","","ALEXEI",14,1,0.9333333,0.0666667,15,1,0,0,0
"Alexei","Alexei Alexandrov","Choice Architecture versus Price: Comparing the Eff ects of Changes in the U.S. Student Loan Market","Consumer Financial Protection Bureau","Jan 04 2016","8:00 AM","Marriott Marquis, Sierra I","Society of Government Economists","Fiscal Issues and Public Economics (H2, H3)","","Steve Payson","U.S. Department of the Interior","Gregory Bruich","Harvard University","Wenhua Di","Federal Reserve Bank of Dallas","Kati Fitzpatrick","Seattle University","Jon Pogach","U.S. Federal Deposit Insurance Corporation","","","ALEXEI",14,1,0.9333333,0.0666667,15,1,0,0,0
"Alexei","Alexei Alexandrov","An Equilibrium Search Model of Price Dispersion in the U.S. Mortgage Market","Consumer Financial Protection Bureau","Jan 04 2016","2:30 PM","Hilton Union Square, Union Square 23 & 24","Industrial Organization Society","Industrial Organization of Financial Services (L1, L8)","","Elizabeth Kiser","Federal Reserve Board","Chaehee Shin","Federal Reserve Board","Marc Rysman","Boston University","Jean Francois Houde","University of Pennsylvania","Judith Chevalier","Yale University","","","ALEXEI",14,1,0.9333333,0.0666667,15,1,0,0,0
"Alexey","Alexey Kalinin","What the Frac? Sand Mining and Transport-Induced Externalities","University of Wisconsin-Madison","Jan 03 2016","8:00 AM","Hilton Union Square, Sutter A & B","Association of Environmental & Resource Economists","Hedonic Models of Land Value and Amenities: Methods and Applications (Q5, Q4)","","Nicolai Kuminoff","Arizona State University","Jaren C. Pope","Brigham Young University","Lucija Muehlenbachs","University of Calgary","Wolfram Schlenker","Columbia University","Ralph Mastromonaco","University of Oregon","","","ALEXEY",23,0,1,0,23,1,0,1,0
"Alexis","Alexis Louaas","Optimal Insurance for Catastrophic Risk: Theory and Application to Nuclear Corporate Liability","Ecole Polytechnique","Jan 04 2016","2:30 PM","Marriott Marquis, Sierra H","American Risk & Insurance Association/American Economic Association","Topics in Risk and Economics (G2, D8)","","J. David Cummins","Temple University","","","","","","","","","","","ALEXIS",120,377,0.2414487,0.7585513,497,0,1,0,0
"Alfred","Alfred Galichon","An Empirical Framework for Matching with Imperfectly Transferable Utility","Sciences Po Paris","Jan 04 2016","2:30 PM","Hilton Union Square, Union Square 17 & 18","American Economic Association","The Evolution of Earnings Inequality, Property Laws and Educational Attainment on Marital Behavior","J1","Aloysius Siow","University of Toronto","Jeanne Lafortune","Catholic University of Chile","Aloysius Siow","University of Toronto","Kirsten Cornelson","University of Toronto","Murat Iyigun","University of Colorado","","","ALFRED",154,1,0.9935484,0.0064516,155,1,0,1,0
"Alfred","Alfred Galichon","Love and Chance: Equilibrium and Identification in a Large NTU Matching Market with Stochastic Choice","Sciences Po","Jan 05 2016","1:00 PM","Hilton Union Square, Union Square 16","Econometric Society","Structural Econometrics Models","A1","Bradley Larsen","Stanford University","","","","","","","","","","","ALFRED",154,1,0.9935484,0.0064516,155,1,0,1,0
"Ali","Ali Lazrak","Household Wealth and Portfolio Choice when Tail Events are Salient","University of British Columbia","Jan 04 2016","2:30 PM","Hilton Union Square, Continental – Parlor 3","American Economic Association","Behavioral Finance","G1","Brigitte Madrian","Harvard University","","","","","","","","","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Ali","Ali Hasanain","Personalities and Public Sector Performance: Evidence from a Health Experiment in Pakistan","Lahore University of Management Sciences","Jan 03 2016","2:30 PM","Hilton Union Square, Union Square 16","Econometric Society","Bureaucrats and Politicians: Experimental and Quasi-Experimental Studies","A1","Johanna Rickne","Research Institute for Industrial Economics","","","","","","","","","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Ali","Ali Palida","Federal Reserve Tools for Managing Rates and Reserves","MIT","Jan 05 2016","10:15 AM","Hilton Union Square, Union Square 3 & 4","Econometric Society","Financial Regulation","A1","Amit Seru","University of Chicago","","","","","","","","","","","ALI",308,151,0.671024,0.328976,459,0,0,0,0
"Alice","Alice Bonaime","Commitment and Financial Flexibility in Payout Decisions: Evidence from Rule 10b5-1 Preset Repurchase Plans","University of Kentucky","Jan 05 2016","10:15 AM","Marriott Marquis, Pacific A","Association of Financial Economists/American Finance Association","Dividends, Repurchases and Payout Policy (G3, G3)","","Kose John","New York University and Temple University","Philipp Schnabl","New York University","Jason Wei","AIG","Lalitha Naveen","Temple University","Dalida Kadyrzhanova","Georgia State University","","","ALICE",0,405,0,1,405,0,1,0,1
"Alicia","Alicia Girón","Gender Gaps Post-Crisis: Women Workers, Employment and Precarity","Mexico Autonomous National University","Jan 04 2016","10:15 AM","Marriott Marquis, Pacific H","Association for Evolutionary Economics/International Association for Feminist Economics","Inside Institutions: Feminist Perspectives (B5, Z1)","","Barbara E. Hopkins","Wright State University","","","","","","","","","","","ALICIA",0,594,0,1,594,0,1,0,1
"Alicia","Alicia Robb","Gender Dynamics in Crowdfunding (Kickstarter): Evidence on Entrepreneurs, Investors, Deals and Taste Based Discrimination","Kauffman Foundation and University of California-Berkeley","Jan 05 2016","10:15 AM","Marriott Marquis, Yerba Buena Salons 10 & 11","American Finance Association","Entrepreneurial Finance and Crowdfunding","G2","Yael Hochberg","Massachusetts Institute of Technology","David Robinson","Duke University","Shai Bernstein","Stanford University","Ramana Nanda","Harvard University","","","","","ALICIA",0,594,0,1,594,0,1,0,1
"Alisa","Alisa Yusupova","Episodes of Exuberance in Housing Markets: In Search of the Smoking Gun","Lancaster University","Jan 04 2016","12:30 PM","Marriott Marquis, Sierra H","International Banking, Economics and Finance Association","Mortgage Markets and the Macroeconomy (G2, E3)","","John V. Duca","Federal Reserve Bank of Dallas","Wenlan Qian","National University of Singapore","Scott Frame","Federal Reserve Bank of Atlanta","Allen Berger","University of South Carolina","Joshua Gallin","Federal Reserve Board","","","ALISA",0,106,0,1,106,0,1,0,1
"Allan","Allan Collard-Wexler","\"Nash-in-Nash\" Bargaining: A Microfoundation for Applied Work","Duke University","Jan 05 2016","1:00 PM","Hilton Union Square, Yosemite B","American Economic Association","Welfare and Mergers in Vertical Relationships: Theory, Evidence and Policy Implications (L1, L4)","","Gautam Gowrisankaran","University of Arizona","Sofia Villas-Boas","University of California-Berkeley","Gautam Gowrisankaran","University of Arizona","Michael Riordan","Columbia University","Aviv Nevo","Northwestern University","","","ALLAN",213,0,1,0,213,1,0,1,0
"Allen","Allen Berger","Did Bank Loan Customers Benefit from the TARP Program? The Effects of TARP on Loan Contract Terms","University of South Carolina","Jan 04 2016","8:00 AM","Marriott Marquis, Sierra H","International Banking, Economics and Finance Association","Empirical Banking Research","G2","Kasper Roszbach","Sveriges Riksbank","Nada Mora","Federal Reserve Bank of Richmond","Rodney Ramcharan","University of Southern California","John C. Driscoll","Federal Reserve Board","Mitchell Berlin","Federal Reserve Bank of Philadelphia","","","ALLEN",303,4,0.9869707,0.0130293,307,1,0,1,0
"Alok","Alok Kumar","Terrorism, Emotions, and Corporate Policies","University of Miami","Jan 03 2016","2:30 PM","Marriott Marquis, Pacific C","Association of Financial Economists","Managerial Traits, Life Experiences and Firm Behavior (G3, G3)","","Manju Puri","Duke University","Geoffrey Tate","University of North Carolina","Scott Yonker","Cornell University","Kenneth Ahern","University of Southern California","Leonard Kostovetsky","Boston College","","","ALOK",13,0,1,0,13,1,0,1,0
"Alok","Alok Bohara","Determinants of Private Health Insurance Coverage Among Mexican American Men 2010-2013","University of New Mexico","Jan 04 2016","12:30 PM","Hilton Union Square, Powell A & B","American Society of Hispanic Economists","Health and Hispanic Economic Outcomes (I1, J1)","","Alberto Dávila","University of Texas-Rio Grande Valley","Douglas Almond","Columbia University","Alfonso Flores-Lagunes","Syracuse University","Mark Lopez","Pew Research Center","Ronald Oaxaca","University of Arizona","","","ALOK",13,0,1,0,13,1,0,1,0
"Aloysius","Aloysius Siow","The Evolution of Earnings Inequality, Educational Attainment on United States Marital Behavior, 1970-2010","University of Toronto","Jan 04 2016","2:30 PM","Hilton Union Square, Union Square 17 & 18","American Economic Association","The Evolution of Earnings Inequality, Property Laws and Educational Attainment on Marital Behavior","J1","Aloysius Siow","University of Toronto","Jeanne Lafortune","Catholic University of Chile","Aloysius Siow","University of Toronto","Kirsten Cornelson","University of Toronto","Murat Iyigun","University of Colorado","","","ALOYSIUS",3,0,1,0,3,1,0,1,0
"Alp","Alp Eren Akyuz","Helping the Poor with Selfish Intentions: Trade, Foreign Aid and Growth","Bogazici University","Jan 05 2016","8:00 AM","Hilton Union Square, Union Square 18","Middle East Economic Association","Economic Development in MENA Region","O1","Mahdi Majbouri","Babson College","Hassan Y. Aly","Ohio State University","Wassim Shahin","Lebanese American University","Erhan Aslanoglu","Piri Reis University","Khusrav Gaibulloev","American University of Sharjah","Fatma Dogruel","Marmara University","ALP",9,0,1,0,9,1,0,1,0
"Alvaro","Alvaro Cortes","Have Distressed Neighborhoods Recovered? Evidence from the Neighborhood Stabilization Program","ABT Associates Inc","Jan 04 2016","8:00 AM","Parc 55, Powell I","American Real Estate & Urban Economic Association","Spatial Mismatch (J6, R2)","","Michael Eriksen","University of Cincinnati","Matthew Freedman","Drexel University","Zach Hawley","Texas Christian University","Yannis Ioannides","Tufts University","Alvin Murphy","Arizona State University","","","ALVARO",78,0,1,0,78,1,0,1,0
"Alvaro","Alvaro Cortes","Fewer Vacants, Fewer Crimes? Impacts of Neighborhood Revitalization Policies on Crime","ABT Associates Inc","Jan 04 2016","10:15 AM","Parc 55, Mission II & III","American Real Estate & Urban Economic Association","Local Externalities (R5, K2)","","Janet Kohlhase","University of Houston","Ralph Mastromonaco","University of Oregon","Allen Klaiber","Ohio State University","Dionissi Aliprantis","Federal Reserve Bank of Cleveland","Elisheba Spiller","Environmental Defense Fund","","","ALVARO",78,0,1,0,78,1,0,1,0
